INFO: 09:38:14 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:14 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:15 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:15 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:16 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 248, 125, 94, 126]
WARNING: 09:38:16 - main_pipeline.interpreter:  Unexpected error in processing flowmeter SLI2000: 'bool' object is not iterable
WARNING: 09:38:16 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:16 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:16 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:17 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:17 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:17 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:18 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:18 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:18 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:19 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:19 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:19 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:20 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 125, 94, 248, 126]
WARNING: 09:38:20 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 125, 94, 248, 126]
WARNING: 09:38:20 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 125, 94, 248, 126]
WARNING: 09:38:20 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 125, 94, 248, 126]
WARNING: 09:38:20 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 82, 125, 94, 248, 126]
WARNING: 09:38:20 - main_pipeline.interpreter:  Unexpected error in processing flowmeter SLI2000: 'bool' object is not iterable
WARNING: 09:38:20 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:20 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:21 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:21 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:21 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:21 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:22 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:22 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:22 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:23 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:24 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:24 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:24 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:24 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:25 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:25 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:25 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:26 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:26 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:27 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:27 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:27 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:27 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:28 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 36, 125, 93, 39, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 125, 49, 206, 233, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 125, 49, 206, 233, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 125, 49, 206, 233, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 125, 49, 206, 233, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 125, 49, 206, 233, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLS1500: Bad checksum. Raw output [126, 0, 53, 0, 2, 125, 49, 206, 233, 126]
WARNING: 09:38:28 - main_pipeline.interpreter:  Unexpected error in processing flowmeter SLS1500: 'bool' object is not iterable
WARNING: 09:38:28 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:28 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:29 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:29 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:29 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:30 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:30 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:30 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:30 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:31 - main_pipeline.interpreter:  Encountered exception in validating flowmeter SLI2000: Bad checksum. Raw output [126, 0, 53, 0, 2, 85, 98, 125, 49, 126]
WARNING: 09:38:31 - main_pipeline.interpreter:  Unexpected error in processing flowmeter SLI2000: 'bool' object is not iterable
WARNING: 09:38:31 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:32 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:32 - sensor_interfaces.picarro_interface:  Picarro queried
WARNING: 09:38:32 - main_pipeline.interpreter:  Recieved error message from laser distance: g0@E256
 Check manual for error code. Not updating measurement
INFO: 09:38:32 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:38:32 - sensor_interfaces.picarro_interface:  Picarro queried
INFO: 09:39:04 - main_pipeline.sensor:  Shutting down sensors
INFO: 09:39:04 - sensor_interfaces.abakus_interface:  Abakus measurements stopped
INFO: 09:39:04 - sensor_interfaces.laser_interface:  Dimetix laser turned off
INFO: 09:39:04 - main_pipeline.sensor:  Finished shutting down sensors
