Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743784848.704867,39.978,21438.709,0.061,41.39,0.355,0.018,1743784848.7088518,49.997,25803.888,35605.112,-30.952,-305.547,5.0,1743784848.725142,nan,-2.6,1743784848.64457,2273534,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378475, 297022, 126441, 83255, 61993, 46133, 66798, 45419, 33042, 24659, 18876, 14976, 11640, 10443, 7599, 6544, 7783, 6198, 4586, 3751, 2795, 2929, 2294, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784848.8640683,2851.9866666666667,17.28053333333333,1743784849.6291416,nan,nan,nan,nan,1743784803.2999678,nan
1743784848.704867,39.978,21438.709,0.061,41.39,0.355,0.018,1743784848.7088518,49.997,25803.888,35605.112,-30.952,-305.547,5.0,1743784848.725142,nan,-2.6,1743784848.64457,2273534,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378475, 297022, 126441, 83255, 61993, 46133, 66798, 45419, 33042, 24659, 18876, 14976, 11640, 10443, 7599, 6544, 7783, 6198, 4586, 3751, 2795, 2929, 2294, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784848.8640683,2851.9866666666667,17.28053333333333,1743784849.6291416,nan,nan,nan,nan,1743784803.2999678,nan
1743784850.6977208,39.967,21404.377,0.075,28.313,0.355,0.013,1743784850.7086916,50.002,25805.915,35609.02,-32.298,-316.916,5.0,1743784850.7116835,nan,-2.6,1743784850.632009,2273610,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378522, 297031, 126446, 83257, 61994, 46135, 66801, 45420, 33044, 24659, 18876, 14977, 11640, 10444, 7600, 6544, 7784, 6198, 4586, 3751, 2795, 2929, 2294, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784850.8445513,3197.000000000001,nan,1743784851.63199,nan,nan,nan,nan,1743784803.2999678,nan
1743784851.6983218,40.0,21415.75,0.075,28.313,0.355,0.019,1743784851.6983218,50.003,25807.244,35596.975,-32.786,-321.979,5.0,1743784851.7073262,nan,-2.7,1743784851.63199,2273647,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378543, 297035, 126448, 83260, 61997, 46135, 66801, 45420, 33046, 24659, 18876, 14978, 11640, 10444, 7600, 6544, 7784, 6198, 4586, 3751, 2795, 2929, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784851.8581042,3157.279999999999,16.431199999999997,1743784852.6461213,nan,nan,nan,nan,1743784803.2999678,nan
1743784852.7170475,40.0,21415.75,0.075,28.313,0.355,0.019,1743784852.69975,50.004,25810.591,35606.502,-34.322,-334.301,5.0,1743784852.7170475,nan,-2.7,1743784852.6331155,2273690,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378571, 297038, 126452, 83262, 61997, 46137, 66802, 45422, 33046, 24660, 18876, 14978, 11640, 10444, 7600, 6544, 7784, 6198, 4586, 3751, 2795, 2929, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784852.866762,2700.64,24.496666666666666,1743784853.63425,nan,nan,nan,nan,1743784803.2999678,nan
1743784852.7170475,40.0,21415.75,0.075,28.313,0.355,0.019,1743784852.69975,50.004,25810.591,35606.502,-34.322,-334.301,5.0,1743784852.7170475,nan,-2.7,1743784852.6331155,2273690,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378571, 297038, 126452, 83262, 61997, 46137, 66802, 45422, 33046, 24660, 18876, 14978, 11640, 10444, 7600, 6544, 7784, 6198, 4586, 3751, 2795, 2929, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784852.866762,2700.64,24.496666666666666,1743784853.63425,nan,nan,nan,nan,1743784803.2999678,nan
1743784854.7045705,39.985,21386.842,0.056,28.9,0.355,0.02,1743784854.7045705,49.999,25809.504,35551.713,-34.178,-339.134,5.0,1743784854.719366,nan,-2.9,1743784854.6377993,2273774,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378626, 297046, 126457, 83264, 61998, 46140, 66804, 45424, 33046, 24661, 18876, 14980, 11640, 10444, 7600, 6544, 7786, 6198, 4586, 3751, 2795, 2930, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784854.8581967,3175.0799999999995,12.025466666666665,1743784855.6580534,nan,nan,nan,nan,1743784803.2999678,nan
1743784855.7092118,40.021,21402.955,0.031,28.69,0.355,0.011,1743784855.7092118,50.0,25809.976,35576.029,-35.686,-350.145,5.0,1743784855.7247243,nan,-3.0,1743784855.6423872,2273813,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378651, 297055, 126458, 83265, 61999, 46140, 66804, 45424, 33046, 24661, 18876, 14981, 11640, 10444, 7600, 6544, 7786, 6198, 4586, 3751, 2795, 2931, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784855.861034,2883.426666666667,22.457599999999996,1743784856.6398044,nan,nan,nan,nan,1743784803.2999678,nan
1743784855.7092118,40.021,21402.955,0.031,28.69,0.355,0.011,1743784855.7092118,50.0,25809.976,35576.029,-35.686,-350.145,5.0,1743784855.7247243,nan,-3.0,1743784855.6423872,2273813,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378651, 297055, 126458, 83265, 61999, 46140, 66804, 45424, 33046, 24661, 18876, 14981, 11640, 10444, 7600, 6544, 7786, 6198, 4586, 3751, 2795, 2931, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784855.861034,2883.426666666667,22.457599999999996,1743784856.6398044,nan,nan,nan,nan,1743784803.2999678,nan
1743784857.7036157,40.021,21408.947,0.031,41.551,0.354,0.011,1743784857.7036157,49.997,25806.2,35600.047,-37.034,-359.939,5.0,1743784857.7036157,nan,-3.1,1743784857.637266,2273877,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378690, 297065, 126464, 83267, 62002, 46140, 66805, 45426, 33046, 24661, 18876, 14982, 11640, 10444, 7600, 6544, 7786, 6198, 4586, 3751, 2795, 2931, 2295, 1699, 1621, 1184, 850, 798, 601, 839, 654, 1637]",1743784857.8558197,3007.4399999999996,12.595466666666672,1743784858.6560972,nan,nan,nan,nan,1743784803.2999678,nan
1743784858.7167664,40.008,21403.857,0.055,41.551,0.354,0.012,1743784858.7167664,49.998,25805.725,35606.66,-37.115,-362.971,5.0,1743784858.7344623,nan,-3.2,1743784858.6560972,2273927,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378722, 297071, 126465, 83269, 62004, 46140, 66806, 45427, 33046, 24661, 18876, 14983, 11640, 10444, 7600, 6545, 7786, 6198, 4586, 3751, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1638]",1743784858.86794,3249.7733333333335,22.403333333333332,1743784859.6655197,nan,nan,nan,nan,1743784803.2999678,nan
1743784859.7318323,40.028,21416.035,0.055,29.031,0.354,0.012,1743784859.7318323,50.001,25806.764,35611.913,-36.905,-366.798,5.0,1743784859.744874,nan,-3.3,1743784859.6655197,2273960,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378742, 297074, 126466, 83272, 62006, 46141, 66806, 45427, 33047, 24661, 18876, 14984, 11640, 10445, 7600, 6545, 7786, 6198, 4586, 3751, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1638]",1743784859.8980496,2939.7999999999997,20.83706666666666,1743784860.6819339,nan,nan,nan,nan,1743784803.2999678,nan
1743784859.7318323,40.028,21416.035,0.055,29.031,0.354,0.012,1743784859.7318323,50.001,25806.764,35611.913,-36.905,-366.798,5.0,1743784859.744874,nan,-3.3,1743784859.6655197,2273960,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378742, 297074, 126466, 83272, 62006, 46141, 66806, 45427, 33047, 24661, 18876, 14984, 11640, 10445, 7600, 6545, 7786, 6198, 4586, 3751, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1638]",1743784859.8980496,2939.7999999999997,20.83706666666666,1743784860.6819339,nan,nan,nan,nan,1743784803.2999678,nan
1743784861.7454202,40.02,21419.74,0.078,29.031,0.354,0.016,1743784861.7610471,50.004,25810.216,35677.203,-38.552,-375.811,5.0,1743784861.7645683,nan,-3.2,1743784861.6837494,2274021,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378779, 297084, 126469, 83273, 62009, 46141, 66807, 45427, 33047, 24663, 18877, 14984, 11641, 10445, 7600, 6545, 7787, 6198, 4586, 3751, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1639]",1743784861.9134426,2832.919999999999,19.431333333333335,1743784862.772976,nan,nan,nan,nan,1743784803.2999678,nan
1743784862.9794052,40.019,21469.238,0.065,29.236,0.355,0.017,1743784863.031777,50.003,25811.202,35679.679,-38.193,-377.904,5.0,1743784862.788602,nan,-3.2,1743784862.689531,2274054,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378803, 297088, 126471, 83273, 62011, 46142, 66807, 45427, 33047, 24663, 18877, 14984, 11641, 10445, 7600, 6545, 7787, 6198, 4586, 3751, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1639]",1743784862.9095194,3078.1333333333337,nan,1743784863.68624,nan,nan,nan,nan,1743784803.2999678,nan
1743784862.9794052,40.019,21469.238,0.065,29.236,0.355,0.017,1743784863.031777,50.003,25811.202,35679.679,-38.193,-377.904,5.0,1743784862.788602,nan,-3.2,1743784862.689531,2274054,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378803, 297088, 126471, 83273, 62011, 46142, 66807, 45427, 33047, 24663, 18877, 14984, 11641, 10445, 7600, 6545, 7787, 6198, 4586, 3751, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1639]",1743784862.9095194,3078.1333333333337,nan,1743784863.68624,nan,nan,nan,nan,1743784803.2999678,nan
1743784864.7413163,40.005,21466.521,0.095,29.292,0.354,0.014,1743784864.7312996,50.0,25811.813,35680.118,-38.812,-382.073,5.0,1743784864.753437,nan,-3.1,1743784864.6648896,2274126,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378852, 297097, 126473, 83273, 62015, 46143, 66807, 45429, 33050, 24663, 18877, 14984, 11641, 10445, 7600, 6545, 7788, 6198, 4586, 3752, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1639]",1743784864.8829741,2657.706666666667,15.047600000000001,1743784865.6884313,nan,nan,nan,nan,1743784803.2999678,nan
1743784864.7413163,40.005,21466.521,0.095,29.292,0.354,0.014,1743784864.7312996,50.0,25811.813,35680.118,-38.812,-382.073,5.0,1743784864.753437,nan,-3.1,1743784864.6648896,2274126,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378852, 297097, 126473, 83273, 62015, 46143, 66807, 45429, 33050, 24663, 18877, 14984, 11641, 10445, 7600, 6545, 7788, 6198, 4586, 3752, 2795, 2932, 2295, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1639]",1743784864.8829741,2657.706666666667,15.047600000000001,1743784865.6884313,nan,nan,nan,nan,1743784803.2999678,nan
1743784866.8125045,39.983,21450.962,0.095,40.867,0.354,0.014,1743784866.7439113,49.996,25807.915,35672.419,-38.793,-386.399,5.0,1743784866.749949,nan,-2.9,1743784866.6796079,2274200,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378900, 297106, 126477, 83274, 62015, 46145, 66807, 45431, 33052, 24664, 18877, 14984, 11642, 10446, 7600, 6545, 7788, 6198, 4586, 3753, 2795, 2932, 2296, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1640]",1743784866.9007907,3127.306666666666,nan,1743784867.6758714,nan,nan,nan,nan,1743784803.2999678,nan
1743784867.7462742,40.01,21470.104,0.069,40.867,0.354,0.014,1743784867.7462742,49.996,25806.998,35701.225,-39.445,-387.514,5.0,1743784867.7577949,nan,-2.9,1743784867.6758714,2274251,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378933, 297114, 126477, 83275, 62018, 46147, 66807, 45434, 33052, 24664, 18877, 14984, 11642, 10446, 7601, 6545, 7788, 6198, 4586, 3753, 2795, 2932, 2296, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1640]",1743784867.9079711,2943.7733333333326,13.2012,1743784868.673455,nan,nan,nan,nan,1743784803.2999678,nan
1743784868.7428474,40.01,21470.104,0.07,29.324,0.354,0.014,1743784868.7398343,49.998,25806.625,35727.757,-39.638,-389.391,5.0,1743784868.7548685,nan,-2.8,1743784868.673455,2274280,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378950, 297119, 126480, 83276, 62018, 46147, 66808, 45435, 33052, 24664, 18877, 14984, 11642, 10447, 7601, 6545, 7788, 6198, 4586, 3753, 2795, 2932, 2296, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1640]",1743784868.8939955,2742.3733333333344,23.66013333333333,1743784869.6791093,nan,nan,nan,nan,1743784803.2999678,nan
1743784869.7394528,40.003,21486.295,0.049,29.324,0.354,0.015,1743784869.7394528,49.997,25805.161,35745.046,-39.998,-389.956,5.0,1743784869.7394528,nan,-2.8,1743784869.6791093,2274324,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378980, 297125, 126482, 83277, 62019, 46149, 66809, 45435, 33052, 24665, 18877, 14984, 11642, 10447, 7601, 6545, 7788, 6198, 4586, 3753, 2795, 2932, 2296, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1640]",1743784869.9013126,2728.186666666666,23.097066666666663,1743784870.6784039,nan,nan,nan,nan,1743784803.2999678,nan
1743784869.7394528,40.003,21486.295,0.049,29.324,0.354,0.015,1743784869.7394528,49.997,25805.161,35745.046,-39.998,-389.956,5.0,1743784869.7394528,nan,-2.8,1743784869.6791093,2274324,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1378980, 297125, 126482, 83277, 62019, 46149, 66809, 45435, 33052, 24665, 18877, 14984, 11642, 10447, 7601, 6545, 7788, 6198, 4586, 3753, 2795, 2932, 2296, 1699, 1622, 1184, 850, 798, 601, 839, 654, 1640]",1743784869.9013126,2728.186666666666,23.097066666666663,1743784870.6784039,nan,nan,nan,nan,1743784803.2999678,nan
1743784870.8683136,40.003,21486.295,0.049,29.324,0.354,0.015,1743784870.7387404,49.998,25805.173,35740.906,-39.358,-391.552,5.0,1743784870.7512596,nan,-2.7,1743784870.6784039,2274362,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[1379009, 297128, 126485, 83277, 62021, 46149, 66809, 45435, 33052, 24665, 18877, 14984, 11642, 10447, 7601, 6545, 7788, 6198, 4586, 3753, 2795, 2932, 2296, 1699, 1622, 1184, 850, 798, 602, 839, 654, 1640]",1743784870.8919604,3242.0533333333337,nan,1743784871.6777742,nan,nan,nan,nan,1743784803.2999678,nan
