Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1746408040.070066,nan,nan,nan,nan,nan,nan,1746408040.0700812,nan,nan,nan,nan,nan,nan,1746408040.070048,nan,nan,1746408040.0491831,nan,nan,nan,1746408040.0698583,nan,nan,1746408040.070294,nan,nan,nan,nan,1746408020.3347843,nan
1746408041.0365884,nan,nan,nan,nan,nan,nan,1746408041.036599,nan,nan,nan,nan,nan,nan,1746408041.036568,nan,nan,1746408041.0279198,nan,nan,nan,1746408041.0280707,nan,nan,1746408041.0366676,nan,nan,nan,nan,1746408020.3347843,nan
1746408042.0370622,nan,nan,nan,nan,nan,nan,1746408042.0370734,nan,nan,nan,nan,nan,nan,1746408042.0370443,nan,nan,1746408042.0363104,nan,nan,nan,1746408042.0364482,nan,nan,1746408042.0371733,nan,nan,nan,nan,1746408020.3347843,nan
1746408043.0373125,nan,nan,nan,nan,nan,nan,1746408043.0373228,nan,nan,nan,nan,nan,nan,1746408043.0373008,nan,nan,1746408043.0368805,nan,nan,nan,1746408043.0370202,nan,nan,1746408043.0374103,nan,nan,nan,nan,1746408020.3347843,nan
1746408044.0588248,nan,nan,nan,nan,nan,nan,1746408044.058835,nan,nan,nan,nan,nan,nan,1746408044.0588114,nan,nan,1746408044.0442421,nan,nan,nan,1746408044.058589,nan,nan,1746408044.058929,nan,nan,nan,nan,1746408020.3347843,nan
1746408045.041953,nan,nan,nan,nan,nan,nan,1746408045.041964,nan,nan,nan,nan,nan,nan,1746408045.041936,nan,nan,1746408045.0384161,nan,nan,nan,1746408045.0418477,nan,nan,1746408045.0495982,nan,nan,nan,nan,1746408020.3347843,nan
1746408046.0786436,nan,nan,nan,nan,nan,nan,1746408046.0786557,nan,nan,nan,nan,nan,nan,1746408046.0785804,nan,nan,1746408046.0391648,nan,nan,nan,1746408046.049945,nan,nan,1746408046.0787685,nan,nan,nan,nan,1746408020.3347843,nan
1746408047.0378685,nan,nan,nan,nan,nan,nan,1746408047.0378802,nan,nan,nan,nan,nan,nan,1746408047.0378122,nan,nan,1746408047.037388,nan,nan,nan,1746408047.0375848,nan,nan,1746408047.0379653,nan,nan,nan,nan,1746408020.3347843,nan
1746408048.0372684,nan,nan,nan,nan,nan,nan,1746408048.0372798,nan,nan,nan,nan,nan,nan,1746408048.0372512,nan,nan,1746408048.027859,nan,nan,nan,1746408048.0371335,nan,nan,1746408048.0374389,nan,nan,nan,nan,1746408020.3347843,nan
1746408049.0252461,nan,nan,nan,nan,nan,nan,1746408049.025297,nan,nan,nan,nan,nan,nan,1746408049.0251899,nan,nan,1746408049.024156,nan,nan,nan,1746408049.0247211,nan,nan,1746408049.0256894,nan,nan,nan,nan,1746408020.3347843,nan
1746408050.0741675,nan,nan,nan,nan,nan,nan,1746408050.0741856,nan,nan,nan,nan,nan,nan,1746408050.0741353,nan,nan,1746408050.0440466,nan,nan,nan,1746408050.0737352,nan,nan,1746408050.074366,nan,nan,nan,nan,1746408020.3347843,nan
1746408051.0408673,nan,nan,nan,nan,nan,nan,1746408051.040899,nan,nan,nan,nan,nan,nan,1746408051.0408502,nan,nan,1746408051.040549,nan,nan,nan,1746408051.0406919,nan,nan,1746408051.0409904,nan,nan,nan,nan,1746408020.3347843,nan

1746408283.5423598,nan,nan,nan,nan,nan,nan,1746408283.5423694,nan,nan,nan,nan,nan,nan,1746408283.542347,nan,nan,1746408283.54201,nan,nan,nan,1746408283.5422246,nan,nan,1746408283.542463,nan,nan,nan,nan,1746408264.7920785,nan
1746408284.5538154,nan,nan,nan,nan,nan,nan,1746408284.553827,nan,nan,nan,nan,nan,nan,1746408284.553797,nan,nan,1746408284.539122,nan,nan,nan,1746408284.5500054,nan,nan,1746408284.5554128,nan,nan,nan,nan,1746408264.7920785,nan
1746408285.5731835,nan,nan,nan,nan,nan,nan,1746408285.5731955,nan,nan,nan,nan,nan,nan,1746408285.573158,nan,nan,1746408285.5384173,nan,nan,nan,1746408285.5492716,nan,nan,1746408285.5733018,nan,nan,nan,nan,1746408264.7920785,nan
1746408456.4429917,nan,nan,nan,nan,nan,nan,1746408456.4430068,nan,nan,nan,nan,nan,nan,1746408456.442973,nan,nan,1746408456.442472,nan,nan,nan,1746408456.4426951,nan,nan,1746408456.4431615,nan,nan,nan,nan,1746408453.5365844,nan
1746408456.4429917,nan,nan,nan,nan,nan,nan,1746408456.4430068,nan,nan,nan,nan,nan,nan,1746408456.442973,nan,nan,1746408456.442472,nan,nan,nan,1746408456.4426951,nan,nan,1746408456.4431615,nan,nan,nan,nan,1746408453.5365844,nan
1746408457.4803405,nan,nan,nan,nan,nan,nan,1746408457.4803553,nan,nan,nan,nan,nan,nan,1746408457.4803195,nan,nan,1746408457.4606156,nan,nan,nan,1746408457.4801073,nan,nan,1746408457.480479,nan,nan,nan,nan,1746408453.5365844,nan
1746408458.5035512,nan,nan,nan,nan,nan,nan,1746408458.5035625,nan,nan,nan,nan,nan,nan,1746408458.503497,nan,nan,1746408458.5032125,nan,nan,nan,1746408458.5033913,nan,nan,1746408458.503621,nan,nan,nan,nan,1746408453.5365844,nan
1746408716.5454626,nan,nan,nan,nan,nan,nan,1746408716.5454717,nan,nan,nan,nan,nan,nan,1746408716.54545,nan,nan,1746408716.5394301,nan,nan,nan,1746408716.5453014,nan,nan,1746408716.545602,nan,nan,nan,nan,1746408701.5811985,nan
1746408717.5567749,nan,nan,nan,nan,nan,nan,1746408717.5568082,nan,nan,nan,nan,nan,nan,1746408717.556721,nan,nan,1746408717.5391965,nan,nan,nan,1746408717.5499847,nan,nan,1746408717.5703,nan,nan,nan,nan,1746408701.5811985,nan
1746408718.539861,nan,nan,nan,nan,nan,nan,1746408718.539873,nan,nan,nan,nan,nan,nan,1746408718.5398436,nan,nan,1746408718.533108,nan,nan,nan,1746408718.5397213,nan,nan,1746408718.5438354,nan,nan,nan,nan,1746408701.5811985,nan
1746408719.5544682,nan,nan,nan,nan,nan,nan,1746408719.5544796,nan,nan,nan,nan,nan,nan,1746408719.5544512,nan,nan,1746408719.5541015,nan,nan,nan,1746408719.5543523,nan,nan,1746408719.554639,nan,nan,nan,nan,1746408701.5811985,nan
1746408720.5395448,nan,nan,nan,nan,nan,nan,1746408720.5395563,nan,nan,nan,nan,nan,nan,1746408720.5395281,nan,nan,1746408720.5392606,nan,nan,nan,1746408720.5393722,nan,nan,1746408720.5396614,nan,nan,nan,nan,1746408701.5811985,nan
1746408721.5693731,nan,nan,nan,nan,nan,nan,1746408721.569385,nan,nan,nan,nan,nan,nan,1746408721.5693543,nan,nan,1746408721.5491536,nan,nan,nan,1746408721.569121,nan,nan,1746408721.569466,nan,nan,nan,nan,1746408701.5811985,nan
1746408722.5721536,nan,nan,nan,nan,nan,nan,1746408722.572182,nan,nan,nan,nan,nan,nan,1746408722.572119,nan,nan,1746408722.538763,nan,nan,nan,1746408722.5718994,nan,nan,1746408722.5724108,nan,nan,nan,nan,1746408701.5811985,nan
1746408723.5557485,nan,nan,nan,nan,nan,nan,1746408723.5558155,nan,nan,nan,nan,nan,nan,1746408723.5556731,nan,nan,1746408723.5389273,nan,nan,nan,1746408723.5551076,nan,nan,1746408723.5684965,nan,nan,nan,nan,1746408701.5811985,nan
1746408724.5695076,nan,nan,nan,nan,nan,nan,1746408724.5695202,nan,nan,nan,nan,nan,nan,1746408724.5694573,nan,nan,1746408724.54423,nan,nan,nan,1746408724.5552287,nan,nan,1746408724.569666,nan,nan,nan,nan,1746408701.5811985,nan
1746408725.5428574,nan,nan,nan,nan,nan,nan,1746408725.5428693,nan,nan,nan,nan,nan,nan,1746408725.5428402,nan,nan,1746408725.5422807,nan,nan,nan,1746408725.5427334,nan,nan,1746408725.5429342,nan,nan,nan,nan,1746408701.5811985,nan
1746408726.5468225,nan,nan,nan,nan,nan,nan,1746408726.5468345,nan,nan,nan,nan,nan,nan,1746408726.5468042,nan,nan,1746408726.5390737,nan,nan,nan,1746408726.5466511,nan,nan,1746408726.5468974,nan,nan,nan,nan,1746408701.5811985,nan
1746408727.5391397,nan,nan,nan,nan,nan,nan,1746408727.5391512,nan,nan,nan,nan,nan,nan,1746408727.5391226,nan,nan,1746408727.53881,nan,nan,nan,1746408727.538956,nan,nan,1746408727.5397103,nan,nan,nan,nan,1746408701.5811985,nan
1746408728.5463405,nan,nan,nan,nan,nan,nan,1746408728.54635,nan,nan,nan,nan,nan,nan,1746408728.546328,nan,nan,1746408728.539608,nan,nan,nan,1746408728.5462253,nan,nan,1746408728.5464456,nan,nan,nan,nan,1746408701.5811985,nan
