Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1742407773.835908,40.017,21929.205,0.078,21929.205,0.078,79.987,1742407773.8199506,50.0,25747.646,36187.858,-34.054,-332.785,6.0,1742407773.8871608,81.08,-3.2,1742407773.7568521,1332,1742407773.9730406,314.4666666666666,nan,1742407774.7636895,nan,nan,nan,nan,1742407750.3479633,nan
1742407774.8256528,40.02,21944.875,0.078,21944.875,0.078,79.987,1742407774.8266342,50.0,25747.646,36187.858,-34.054,-332.785,6.0,1742407774.8787143,81.11,-3.2,1742407774.7601066,1339,1742407774.9795952,290.8933333333333,15.531999999999995,1742407775.7531562,nan,nan,nan,nan,1742407750.3479633,nan
1742407775.8120294,40.01,21944.581,0.078,21944.581,0.078,79.145,1742407775.8150158,49.999,25745.621,36185.255,-33.76,-333.493,6.0,1742407775.8705595,81.08,-3.2,1742407775.7514381,1343,1742407775.970997,522.6800000000001,nan,1742407776.757763,nan,nan,nan,nan,1742407750.3479633,nan
1742407776.8206034,39.976,21917.398,0.089,21917.398,0.089,79.145,1742407776.8854988,50.002,25747.598,36189.197,-33.647,-332.839,6.0,1742407776.8792274,81.07,-3.2,1742407776.755769,1347,1742407776.9780865,513.32,21.464533333333335,1742407777.777695,nan,nan,nan,nan,1742407750.3479633,nan
1742407777.8441653,39.956,21893.311,0.089,21893.311,0.089,77.369,1742407777.8601346,50.004,25748.897,36184.366,-33.452,-332.635,6.0,1742407777.9021661,81.09,-3.1,1742407777.7747614,1349,1742407778.0014606,227.72000000000008,19.893199999999997,1742407778.7576075,nan,nan,nan,nan,1742407750.3479633,nan
1742407778.8236954,39.954,21845.652,0.055,21845.652,0.055,77.369,1742407778.8376613,50.003,25748.965,36205.672,-33.699,-333.3,6.0,1742407778.8791525,81.09,-3.1,1742407778.751161,1355,1742407778.9764457,250.33333333333334,nan,1742407779.778754,nan,nan,nan,nan,1742407750.3479633,nan
1742407779.8858438,39.962,21841.098,0.055,21841.098,0.055,79.62,1742407779.8415864,50.0,25747.893,36207.777,-33.673,-332.791,6.0,1742407779.9044404,81.09,-3.0,1742407779.7767627,1365,1742407779.998487,608.0000000000001,18.8696,1742407780.7548423,nan,nan,nan,nan,1742407750.3479633,nan
1742407780.8154497,39.97,21820.029,0.082,21820.029,0.082,79.62,1742407780.819439,50.005,25751.447,36219.573,-34.12,-333.157,6.0,1742407780.8783424,81.09,-2.9,1742407780.752848,1367,1742407780.9745383,509.56,24.887600000000003,1742407781.7584767,nan,nan,nan,nan,1742407750.3479633,nan
1742407781.822222,39.97,21820.029,0.082,21820.029,0.082,79.62,1742407781.822222,50.003,25753.124,36197.975,-33.878,-332.532,6.0,1742407781.871246,81.07,-2.8,1742407781.756483,1371,1742407781.9815593,nan,19.32306666666667,1742407782.7601173,nan,nan,nan,nan,1742407750.3479633,nan
1742407782.8132522,40.005,21825.873,0.044,21825.873,0.044,81.427,1742407782.8152466,50.003,25754.472,36197.257,-33.848,-332.624,6.0,1742407782.8789008,81.11,-2.7,1742407782.7573385,1373,1742407782.972328,531.5999999999998,19.635466666666666,1742407783.756629,nan,nan,nan,nan,1742407750.3479633,nan
1742407783.8164442,40.014,21829.605,0.044,21829.605,0.044,81.427,1742407783.820434,50.003,25755.834,36190.181,-33.467,-333.082,6.0,1742407783.8705695,81.1,-2.7,1742407783.7546072,1374,1742407783.9793558,629.4933333333335,23.159333333333336,1742407784.7794013,nan,nan,nan,nan,1742407750.3479633,nan
1742407784.857193,40.035,21844.196,0.045,21844.196,0.045,79.887,1742407784.8432295,50.002,25757.431,36195.484,-34.083,-332.679,6.0,1742407784.895279,81.07,-2.7,1742407784.7770011,1378,1742407785.0027683,407.6,22.8532,1742407785.7725675,nan,nan,nan,nan,1742407750.3479633,nan
1742407784.857193,40.035,21844.196,0.045,21844.196,0.045,79.887,1742407784.8432295,50.002,25757.431,36195.484,-34.083,-332.679,6.0,1742407784.895279,81.07,-2.7,1742407784.7770011,1378,1742407785.0027683,407.6,22.8532,1742407785.7725675,nan,nan,nan,nan,1742407750.3479633,nan
1742407786.8420146,40.017,21854.51,0.077,21854.51,0.077,79.887,1742407786.8440092,50.003,25758.914,36195.248,-33.76,-333.359,6.0,1742407786.8955216,81.07,-2.7,1742407786.7758415,1385,1742407787.0012207,503.6533333333334,20.9944,1742407787.7546592,nan,nan,nan,nan,1742407750.3479633,nan
1742407786.8420146,40.017,21854.51,0.077,21854.51,0.077,79.887,1742407786.8440092,50.003,25758.914,36195.248,-33.76,-333.359,6.0,1742407786.8955216,81.07,-2.7,1742407786.7758415,1385,1742407787.0012207,503.6533333333334,20.9944,1742407787.7546592,nan,nan,nan,nan,1742407750.3479633,nan
1742407788.8354752,40.03,21894.326,0.066,21894.326,0.066,80.36,1742407788.8364725,50.002,25763.149,36186.062,-34.192,-333.154,6.0,1742407788.896634,81.09,-2.7,1742407788.7796476,1391,1742407788.9989989,349.8133333333334,26.01053333333333,1742407789.7742238,nan,nan,nan,nan,1742407750.3479633,nan
1742407789.893891,40.017,21907.244,0.062,21907.244,0.062,80.146,1742407789.8430252,50.001,25763.458,36156.942,-34.067,-332.771,6.0,1742407789.8948877,81.08,-2.8,1742407789.7721894,1394,1742407789.9905407,570.7600000000001,24.982400000000002,1742407790.7812262,nan,nan,nan,nan,1742407750.3479633,nan
1742407790.8380759,40.017,21907.244,0.062,21907.244,0.062,80.146,1742407790.845056,50.006,25767.215,36139.133,-33.729,-332.881,6.0,1742407790.9024894,81.08,-2.9,1742407790.7782705,1399,1742407790.997629,515.4133333333333,15.521733333333328,1742407791.7706618,nan,nan,nan,nan,1742407750.3479633,nan
1742407791.8227582,39.996,21900.574,0.062,21900.574,0.062,79.723,1742407791.839716,50.0,25765.784,36147.918,-33.85,-332.982,6.0,1742407791.8884268,81.08,-2.9,1742407791.769002,1404,1742407791.9885058,314.8266666666666,15.3912,1742407792.783975,nan,nan,nan,nan,1742407750.3479633,nan
1742407792.8448935,39.992,21891.953,0.087,21891.953,0.087,79.723,1742407792.8448935,50.002,25768.676,36125.652,-33.628,-332.505,6.0,1742407792.91035,81.09,-3.0,1742407792.7644885,1404,1742407792.9948306,254.78666666666666,22.61106666666667,1742407793.7591045,nan,nan,nan,nan,1742407750.3479633,nan
1742407793.8400106,39.992,21891.953,0.087,21891.953,0.087,79.409,1742407793.8190656,50.001,25769.577,36136.121,-33.628,-332.637,6.0,1742407793.8759136,81.08,-3.1,1742407793.7561393,1410,1742407793.9703536,617.3066666666667,27.031199999999995,1742407794.753543,nan,nan,nan,nan,1742407750.3479633,nan
1742407794.8104322,40.009,21904.225,0.087,21904.225,0.087,79.409,1742407794.824808,50.001,25769.758,36145.025,-34.036,-333.107,6.0,1742407794.8785884,81.09,-3.1,1742407794.750554,1412,1742407794.9769456,467.61333333333334,18.427200000000003,1742407795.7638938,nan,nan,nan,nan,1742407750.3479633,nan
1742407795.8235748,39.987,21894.056,0.087,21894.056,0.087,79.409,1742407795.8275642,49.996,25765.413,36130.883,-33.626,-332.939,6.0,1742407795.8870363,81.08,-3.2,1742407795.7618954,1416,1742407795.9848046,129.52000000000004,14.263600000000002,1742407796.7632878,nan,nan,nan,nan,1742407750.3479633,nan
1742407796.823633,40.021,21916.242,0.077,21916.242,0.077,78.455,1742407796.823633,49.995,25762.993,36140.491,-33.574,-332.83,6.0,1742407796.8811693,81.09,-3.3,1742407796.760293,1420,1742407796.9750378,459.7599999999999,24.477333333333334,1742407797.7678204,nan,nan,nan,nan,1742407750.3479633,nan
1742407796.823633,40.021,21916.242,0.077,21916.242,0.077,78.455,1742407796.823633,49.995,25762.993,36140.491,-33.574,-332.83,6.0,1742407796.8811693,81.09,-3.3,1742407796.760293,1420,1742407796.9750378,459.7599999999999,24.477333333333334,1742407797.7678204,nan,nan,nan,nan,1742407750.3479633,nan
1742407797.8289444,39.979,21900.795,0.077,21900.795,0.077,78.455,1742407797.8299136,49.995,25761.499,36146.115,-33.856,-333.024,6.0,1742407797.8898597,81.09,-3.3,1742407797.7648215,1427,1742407797.9823067,nan,18.6076,1742407798.75792,nan,nan,nan,nan,1742407750.3479633,nan
1742407799.829955,39.992,21890.246,0.059,21890.246,0.059,79.373,1742407799.828957,49.998,25759.113,36160.112,-33.837,-332.903,6.0,1742407799.8897953,81.09,-3.3,1742407799.761726,1436,1742407799.9797864,247.52,19.796799999999998,1742407800.7591448,nan,nan,nan,nan,1742407750.3479633,nan
1742407800.8209157,39.992,21890.246,0.059,21890.246,0.059,79.373,1742407800.8209157,49.998,25759.113,36160.112,-33.837,-332.903,6.0,1742407800.8802493,81.07,-3.2,1742407800.7575417,1440,1742407800.9722989,426.32000000000005,24.618933333333338,1742407801.7572134,nan,nan,nan,nan,1742407750.3479633,nan
1742407801.8219714,39.984,21859.951,0.091,21859.951,0.091,79.155,1742407801.8189807,49.999,25759.438,36141.114,-32.99,-332.334,6.0,1742407801.8743389,81.08,-3.1,1742407801.7550137,1444,1742407801.9799547,464.0533333333332,18.48,1742407802.754519,nan,nan,nan,nan,1742407750.3479633,nan
1742407802.813171,39.984,21859.951,0.091,21859.951,0.091,79.155,1742407802.8261979,50.001,25759.684,36167.271,-33.593,-332.69,6.0,1742407802.8790262,81.1,-3.0,1742407802.7510953,1448,1742407802.9698586,298.4133333333333,21.1788,1742407803.7542064,nan,nan,nan,nan,1742407750.3479633,nan
1742407803.8130486,39.966,21841.377,0.086,21841.377,0.086,78.066,1742407803.8150432,49.998,25757.517,36165.671,-33.247,-333.146,6.0,1742407803.8748837,81.09,-2.9,1742407803.751214,1453,1742407803.977767,378.90666666666664,27.5084,1742407804.7533166,nan,nan,nan,nan,1742407750.3479633,nan
1742407804.825886,39.975,21829.383,0.086,21829.383,0.086,78.066,1742407804.8094285,49.999,25757.111,36172.74,-34.048,-332.955,6.0,1742407804.8788393,81.08,-2.8,1742407804.750348,1459,1742407804.9684827,388.1066666666666,28.418666666666674,1742407805.747928,nan,nan,nan,nan,1742407750.3479633,nan
1742407805.8164892,39.976,21829.142,0.086,21829.142,0.086,79.677,1742407805.8109276,50.001,25757.993,36163.028,-33.768,-332.386,6.0,1742407805.871268,81.08,-2.7,1742407805.7469618,1463,1742407805.958869,299.05333333333317,19.589466666666667,1742407806.753082,nan,nan,nan,nan,1742407750.3479633,nan
1742407806.8064067,40.016,21836.064,0.054,21836.064,0.054,79.677,1742407806.8167753,50.004,25760.853,36150.417,-33.52,-332.497,6.0,1742407806.8791194,81.1,-2.6,1742407806.751087,1468,1742407806.966447,320.94666666666666,26.343066666666672,1742407807.7472696,nan,nan,nan,nan,1742407750.3479633,nan
1742407806.8064067,40.016,21836.064,0.054,21836.064,0.054,79.677,1742407806.8167753,50.004,25760.853,36150.417,-33.52,-332.497,6.0,1742407806.8791194,81.1,-2.6,1742407806.751087,1468,1742407806.966447,320.94666666666666,26.343066666666672,1742407807.7472696,nan,nan,nan,nan,1742407750.3479633,nan
1742407808.8028228,40.015,21837.85,0.086,21837.85,0.086,78.761,1742407808.7978072,50.001,25760.506,36160.437,-33.624,-333.449,6.0,1742407808.8634534,81.09,-2.5,1742407808.7447507,1481,1742407808.9649298,408.6266666666665,23.367066666666666,1742407809.7578259,nan,nan,nan,nan,1742407750.3479633,nan
1742407809.8097148,40.015,21837.85,0.086,21837.85,0.086,78.761,1742407809.883787,50.0,25760.333,36161.322,-33.676,-332.86,6.0,1742407809.8711944,81.08,-2.5,1742407809.755826,1487,1742407809.971215,nan,21.4976,1742407810.7657135,nan,nan,nan,nan,1742407750.3479633,nan
1742407810.823444,39.994,21837.785,0.048,21837.785,0.048,77.323,1742407810.8264372,49.997,25758.502,36158.959,-34.21,-332.712,6.0,1742407810.8792453,81.09,-2.4,1742407810.7632186,1490,1742407810.9781978,484.50666666666655,nan,1742407811.7656455,nan,nan,nan,nan,1742407750.3479633,nan
1742407811.8220973,40.016,21863.951,0.048,21863.951,0.048,77.323,1742407811.8161132,49.997,25757.05,36149.984,-33.773,-333.14,6.0,1742407811.8867083,81.09,-2.5,1742407811.7636821,1499,1742407811.9848094,575.72,21.19213333333334,1742407812.7876832,nan,nan,nan,nan,1742407750.3479633,nan
1742407812.8461914,40.005,21861.437,0.048,21861.437,0.048,78.365,1742407812.8422017,49.996,25754.213,36134.77,-33.649,-333.029,6.0,1742407812.911458,81.07,-2.5,1742407812.785084,1503,1742407813.0090945,236.84000000000003,19.9468,1742407813.7595344,nan,nan,nan,nan,1742407750.3479633,nan
1742407813.819498,39.994,21852.957,0.057,21852.957,0.057,78.365,1742407813.817503,49.996,25751.873,36158.392,-34.307,-333.443,6.0,1742407813.8703616,81.08,-2.5,1742407813.7572713,1508,1742407813.9833713,196.92000000000002,14.794533333333334,1742407814.7790983,nan,nan,nan,nan,1742407750.3479633,nan
1742407814.836262,39.997,21851.241,0.057,21851.241,0.057,78.383,1742407814.8382528,49.999,25751.803,36154.95,-33.903,-333.456,6.0,1742407814.8946524,81.09,-2.6,1742407814.7705944,1511,1742407814.9913952,497.0533333333332,nan,1742407815.7576673,nan,nan,nan,nan,1742407750.3479633,nan
1742407815.8216708,39.986,21834.844,0.083,21834.844,0.083,78.383,1742407815.8117259,49.997,25750.387,36140.322,-33.805,-333.038,6.0,1742407815.870643,81.08,-2.7,1742407815.7547078,1515,1742407815.9660938,nan,20.461866666666666,1742407816.7552643,nan,nan,nan,nan,1742407750.3479633,nan
1742407815.8216708,39.986,21834.844,0.083,21834.844,0.083,78.383,1742407815.8117259,49.997,25750.387,36140.322,-33.805,-333.038,6.0,1742407815.870643,81.08,-2.7,1742407815.7547078,1515,1742407815.9660938,nan,20.461866666666666,1742407816.7552643,nan,nan,nan,nan,1742407750.3479633,nan
1742407817.834797,39.999,21844.825,0.083,21844.825,0.083,77.08,1742407817.825284,49.999,25749.991,36134.514,-33.742,-332.582,6.0,1742407817.8871453,81.08,-2.8,1742407817.7679555,1526,1742407817.9813151,449.1866666666666,16.4368,1742407818.753997,nan,nan,nan,nan,1742407750.3479633,nan
1742407818.8073173,40.034,21870.469,0.099,21870.469,0.099,77.08,1742407818.8142989,50.002,25750.641,36139.731,-33.406,-332.537,6.0,1742407818.8782964,81.08,-2.9,1742407818.7515278,1531,1742407818.971167,nan,21.656799999999997,1742407819.756115,nan,nan,nan,nan,1742407750.3479633,nan
1742407819.8189573,40.003,21865.311,0.067,21865.311,0.067,77.578,1742407819.8364458,50.004,25750.796,36155.889,-33.473,-333.191,6.0,1742407819.8706214,81.09,-3.0,1742407819.754726,1535,1742407819.9782667,386.75999999999993,21.186800000000005,1742407820.7546158,nan,nan,nan,nan,1742407750.3479633,nan
1742407820.8070388,40.03,21901.342,0.067,21901.342,0.067,77.578,1742407820.8120008,50.005,25753.109,36160.295,-33.25,-332.954,6.0,1742407820.8787925,81.08,-3.0,1742407820.753334,1541,1742407820.967811,439.66666666666663,26.2188,1742407821.7671134,nan,nan,nan,nan,1742407750.3479633,nan
1742407821.8295343,40.03,21901.342,0.067,21901.342,0.067,78.001,1742407821.8464599,50.005,25753.109,36160.295,-33.25,-332.954,6.0,1742407821.887642,81.1,-3.1,1742407821.7651124,1550,1742407821.991771,421.9200000000001,nan,1742407822.7669477,nan,nan,nan,nan,1742407750.3479633,nan
1742407822.8213835,40.02,21910.947,0.102,21910.947,0.102,78.001,1742407822.8243744,50.004,25755.582,36173.235,-33.521,-332.458,6.0,1742407822.8796713,81.07,-3.1,1742407822.7649703,1553,1742407822.9825938,350.96,20.04586666666667,1742407823.784102,nan,nan,nan,nan,1742407750.3479633,nan
1742407823.8394482,40.02,21910.947,0.102,21910.947,0.102,78.001,1742407823.8519423,50.004,25757.267,36172.441,-34.128,-332.57,6.0,1742407823.90387,81.1,-3.1,1742407823.7821357,1566,1742407824.0061455,219.20000000000007,nan,1742407824.7668104,nan,nan,nan,nan,1742407750.3479633,nan
1742407824.830884,39.98,21892.65,0.05,21892.65,0.05,76.496,1742407824.8229053,50.006,25759.973,36154.154,-33.813,-332.85,6.0,1742407824.8794303,81.09,-3.0,1742407824.7641003,1566,1742407824.9803152,417.5199999999999,23.2,1742407825.760718,nan,nan,nan,nan,1742407750.3479633,nan
1742407824.830884,39.98,21892.65,0.05,21892.65,0.05,76.496,1742407824.8229053,50.006,25759.973,36154.154,-33.813,-332.85,6.0,1742407824.8794303,81.09,-3.0,1742407824.7641003,1566,1742407824.9803152,417.5199999999999,23.2,1742407825.760718,nan,nan,nan,nan,1742407750.3479633,nan
1742407826.824571,39.999,21900.081,0.05,21900.081,0.05,78.446,1742407826.816592,50.003,25761.578,36164.306,-33.864,-333.263,6.0,1742407826.8787131,81.1,-2.9,1742407826.7595637,1581,1742407826.9791667,260.85333333333335,21.520533333333333,1742407827.7602394,nan,nan,nan,nan,1742407750.3479633,nan
1742407826.824571,39.999,21900.081,0.05,21900.081,0.05,78.446,1742407826.816592,50.003,25761.578,36164.306,-33.864,-333.263,6.0,1742407826.8787131,81.1,-2.9,1742407826.7595637,1581,1742407826.9791667,260.85333333333335,21.520533333333333,1742407827.7602394,nan,nan,nan,nan,1742407750.3479633,nan
1742407828.8087277,39.95,21867.457,0.09,21867.457,0.09,78.446,1742407828.8137147,50.005,25766.974,36185.166,-34.092,-332.569,6.0,1742407828.8793385,81.08,-2.7,1742407828.7540882,1588,1742407828.9771085,478.76000000000005,20.713333333333335,1742407829.7942646,nan,nan,nan,nan,1742407750.3479633,nan
1742407830.0673823,39.984,21869.453,0.103,21869.453,0.103,80.691,1742407829.8530684,49.999,25765.162,36166.913,-33.741,-332.809,6.0,1742407829.9189458,81.07,-2.6,1742407829.790275,1593,1742407830.0155098,510.40000000000015,19.2236,1742407830.754603,nan,nan,nan,nan,1742407750.3479633,nan
1742407830.810238,39.977,21851.592,0.103,21851.592,0.103,80.691,1742407830.810238,50.003,25767.905,36155.78,-33.698,-333.016,6.0,1742407830.8792448,81.08,-2.6,1742407830.7526367,1597,1742407830.9755979,155.10666666666668,15.887066666666666,1742407831.7570815,nan,nan,nan,nan,1742407750.3479633,nan
1742407831.8115458,39.956,21828.557,0.1,21828.557,0.1,79.045,1742407831.8205218,50.002,25767.835,36142.723,-33.785,-332.778,6.0,1742407831.8717372,81.1,-2.5,1742407831.7544203,1602,1742407831.9673302,338.82666666666665,nan,1742407832.7693849,nan,nan,nan,nan,1742407750.3479633,nan
1742407832.8365467,40.003,21834.1,0.1,21834.1,0.1,79.045,1742407832.8235812,50.002,25767.835,36142.723,-33.785,-332.778,6.0,1742407832.8949132,81.08,-2.5,1742407832.767413,1608,1742407832.9901102,561.8666666666667,25.209066666666658,1742407833.7641757,nan,nan,nan,nan,1742407750.3479633,nan
1742407833.8250222,39.966,21804.541,0.1,21804.541,0.1,77.676,1742407833.8260305,50.003,25769.098,36127.78,-33.536,-332.857,6.0,1742407833.8880084,81.08,-2.5,1742407833.762157,1610,1742407833.9820828,359.84,17.361066666666666,1742407834.7845552,nan,nan,nan,nan,1742407750.3479633,nan
1742407834.8469586,39.971,21800.916,0.073,21800.916,0.073,77.676,1742407834.848974,50.002,25770.056,36137.624,-33.727,-332.62,6.0,1742407834.911273,81.07,-2.6,1742407834.7815638,1613,1742407835.0048556,363.0,20.3836,1742407835.7556937,nan,nan,nan,nan,1742407750.3479633,nan
1742407835.8217893,39.99,21809.193,0.073,21809.193,0.073,78.323,1742407835.8108187,50.0,25770.099,36124.146,-33.411,-332.329,6.0,1742407835.8706973,81.06,-2.6,1742407835.752701,1620,1742407835.9787893,373.8400000000001,21.5664,1742407836.7511394,nan,nan,nan,nan,1742407750.3479633,nan
1742407836.8127854,39.994,21810.373,0.092,21810.373,0.092,78.323,1742407836.814781,49.999,25769.902,36144.44,-33.569,-333.478,6.0,1742407836.8628876,81.09,-2.7,1742407836.748084,1624,1742407836.9701326,517.1866666666667,19.951466666666665,1742407837.7671297,nan,nan,nan,nan,1742407750.3479633,nan
1742407837.8538141,40.013,21821.602,0.092,21821.602,0.092,78.323,1742407837.8282325,49.998,25769.345,36133.439,-33.853,-332.897,6.0,1742407837.8865921,81.08,-2.7,1742407837.7655272,1631,1742407837.9769313,313.56000000000006,18.113333333333333,1742407838.7634282,nan,nan,nan,nan,1742407750.3479633,nan
1742407838.8292522,40.014,21831.474,0.092,21831.474,0.092,77.982,1742407838.8312476,49.999,25769.982,36125.504,-33.724,-332.311,6.0,1742407838.8792005,81.1,-2.8,1742407838.7614331,1633,1742407838.9843583,423.1866666666666,23.07546666666666,1742407839.7649107,nan,nan,nan,nan,1742407750.3479633,nan
1742407839.8522084,40.014,21847.592,0.055,21847.592,0.055,77.982,1742407839.8177695,49.999,25769.829,36121.371,-33.774,-332.681,6.0,1742407839.8874485,81.08,-2.9,1742407839.762913,1637,1742407839.9757738,489.7600000000001,22.407333333333337,1742407840.7646945,nan,nan,nan,nan,1742407750.3479633,nan
1742407840.8681283,40.01,21849.461,0.055,21849.461,0.055,77.005,1742407840.855392,49.997,25768.769,36135.454,-34.371,-332.953,6.0,1742407840.8796482,81.07,-3.0,1742407840.7626972,1639,1742407840.98312,321.5199999999999,20.687866666666668,1742407841.7654388,nan,nan,nan,nan,1742407750.3479633,nan
1742407841.8258374,39.984,21841.898,0.09,21841.898,0.09,77.005,1742407841.8288598,49.995,25766.072,36125.297,-33.785,-332.956,6.0,1742407841.8873744,81.09,-3.0,1742407841.7627668,1644,1742407841.9900095,402.41333333333324,23.017466666666664,1742407842.7670047,nan,nan,nan,nan,1742407750.3479633,nan
1742407842.8328273,39.984,21841.898,0.09,21841.898,0.09,77.005,1742407842.8218572,49.997,25766.727,36132.953,-33.783,-332.417,6.0,1742407842.8800647,81.1,-3.1,1742407842.764399,1652,1742407842.9811292,551.2133333333334,20.9772,1742407843.7679882,nan,nan,nan,nan,1742407750.3479633,nan
1742407843.8314025,39.984,21845.25,0.072,21845.25,0.072,76.257,1742407843.8304052,49.997,25766.1,36170.072,-34.054,-333.271,6.0,1742407843.8865519,81.1,-3.1,1742407843.765808,1660,1742407843.9880047,373.92,23.91173333333334,1742407844.75255,nan,nan,nan,nan,1742407750.3479633,nan
1742407844.8140063,40.018,21863.705,0.072,21863.705,0.072,76.257,1742407844.8150039,50.0,25765.545,36170.99,-33.945,-332.515,6.0,1742407844.8783424,81.09,-3.2,1742407844.7515526,1664,1742407844.9623384,159.92000000000002,21.233733333333337,1742407845.7560415,nan,nan,nan,nan,1742407750.3479633,nan
1742407845.820368,40.015,21862.071,0.072,21862.071,0.072,78.698,1742407845.822363,50.001,25764.995,36174.82,-33.905,-332.775,6.0,1742407845.8702857,81.09,-3.2,1742407845.755035,1668,1742407845.9691813,315.0,nan,1742407846.7528577,nan,nan,nan,nan,1742407750.3479633,nan
1742407846.8156908,40.001,21855.631,0.114,21855.631,0.114,78.698,1742407846.8176854,50.0,25765.104,36184.657,-33.967,-333.071,6.0,1742407846.8785229,81.09,-3.1,1742407846.750863,1672,1742407846.97629,570.4933333333332,22.593733333333333,1742407847.7633483,nan,nan,nan,nan,1742407750.3479633,nan
