Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743647912.1670997,40.023,23212.219,-0.003,-0.345,0.0,0.006,1743647912.1860483,50.001,25692.959,36038.53,-29.226,-293.689,3.0,1743647912.1950245,nan,-2.8,1743647912.115238,2,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647912.3327162,2.266666666666666,-0.013599999999999998,1743647913.1224072,nan,nan,nan,nan,1743647873.9900126,nan
1743647913.1818573,39.999,23212.377,0.025,-0.345,0.0,0.003,1743647913.1818573,50.003,25696.924,36002.872,-29.115,-293.43,3.0,1743647913.2086406,nan,-2.8,1743647913.1198242,2,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647913.3395896,2.7199999999999993,0.008800000000000002,1743647914.1248,nan,nan,nan,nan,1743647873.9900126,nan
1743647914.1814158,39.991,23210.297,0.003,-0.436,0.001,0.003,1743647914.1814158,50.002,25698.969,36003.997,-29.254,-294.233,3.0,1743647914.1973727,nan,-2.8,1743647914.1225011,2,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647914.3457265,1.9599999999999997,-0.01933333333333333,1743647915.0868134,nan,nan,nan,nan,1743647873.9900126,nan
1743647915.1865497,39.975,23188.027,0.003,-0.436,0.001,0.007,1743647915.145659,50.003,25700.761,35981.335,-28.591,-293.566,3.0,1743647915.1556318,nan,-2.9,1743647915.084094,2,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647915.3056512,2.1866666666666665,0.011200000000000003,1743647916.092885,nan,nan,nan,nan,1743647873.9900126,nan
1743647916.2227125,40.025,23220.497,0.003,-0.353,0.0,0.007,1743647916.1483986,50.003,25700.761,35981.335,-28.591,-293.566,3.0,1743647916.165352,nan,-3.0,1743647916.090994,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647916.3121622,2.1866666666666665,-0.014133333333333338,1743647917.0939422,nan,nan,nan,nan,1743647873.9900126,nan
1743647917.1533937,39.984,23200.576,0.003,-0.353,0.0,0.004,1743647917.1543908,50.003,25704.491,35995.217,-29.792,-293.425,3.0,1743647917.1715446,nan,-3.0,1743647917.091948,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647917.3037674,nan,0.008800000000000002,1743647918.0888302,nan,nan,nan,nan,1743647873.9900126,nan
1743647918.1508715,39.995,23203.286,0.003,-0.385,0.0,0.004,1743647918.1518688,50.002,25705.34,36006.523,-29.502,-294.266,3.0,1743647918.1663373,nan,-3.1,1743647918.0863256,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647918.3120182,2.3733333333333335,-0.010666666666666668,1743647919.0889723,nan,nan,nan,nan,1743647873.9900126,nan
1743647919.1497214,40.004,23205.838,0.003,-0.385,0.001,0.004,1743647919.1497214,50.001,25705.472,35980.355,-28.822,-293.914,3.0,1743647919.1751587,nan,-3.2,1743647919.0869813,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647919.3019783,2.7600000000000007,-0.008400000000000001,1743647920.0887287,nan,nan,nan,nan,1743647873.9900126,nan
1743647920.1540883,39.987,23192.604,-0.011,-0.385,0.001,0.004,1743647920.1530917,50.0,25705.782,35983.692,-29.135,-293.532,3.0,1743647920.1625738,nan,-3.2,1743647920.0867333,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647920.3089814,2.3333333333333335,0.0057333333333333325,1743647921.1033654,nan,nan,nan,nan,1743647873.9900126,nan
1743647921.17926,39.962,23172.977,-0.023,-0.342,0.001,0.004,1743647921.1632411,50.0,25705.782,35983.692,-29.135,-293.532,3.0,1743647921.1732454,nan,-3.3,1743647921.1001165,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647921.3146124,2.2800000000000002,-0.010933333333333335,1743647922.1201706,nan,nan,nan,nan,1743647873.9900126,nan
1743647922.1809194,40.007,23198.143,-0.023,-0.342,0.001,0.005,1743647922.181888,50.002,25707.816,36021.852,-29.305,-293.711,3.0,1743647922.1978447,nan,-3.2,1743647922.118211,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647922.339064,2.1600000000000006,-0.011599999999999997,1743647923.1033404,nan,nan,nan,nan,1743647873.9900126,nan
1743647923.1656642,39.995,23196.998,-0.023,-0.346,0.001,0.005,1743647923.1646664,50.0,25706.782,36036.73,-29.244,-292.985,3.0,1743647923.1751475,nan,-3.2,1743647923.1013913,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647923.3142004,nan,0.0036000000000000003,1743647924.1211965,nan,nan,nan,nan,1743647873.9900126,nan
1743647924.186038,39.983,23191.712,0.021,-0.346,0.001,0.005,1743647924.186038,49.996,25704.221,36071.236,-29.437,-294.123,3.0,1743647924.2000003,nan,-3.1,1743647924.119229,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647924.3358724,2.7866666666666666,0.0045333333333333345,1743647925.0951905,nan,nan,nan,nan,1743647873.9900126,nan
1743647925.1584713,39.983,23191.712,0.021,-0.346,0.001,0.005,1743647925.1584713,49.994,25701.869,36086.979,-29.808,-293.829,3.0,1743647925.1714368,nan,-3.0,1743647925.0922263,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647925.311095,2.3066666666666666,-0.004933333333333334,1743647926.0884104,nan,nan,nan,nan,1743647873.9900126,nan
1743647926.162246,39.973,23178.939,-0.016,-0.369,0.001,0.004,1743647926.1492486,49.996,25700.624,36087.372,-29.301,-294.071,3.0,1743647926.16321,nan,-3.0,1743647926.086431,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647926.3019001,nan,-0.011733333333333335,1743647927.0943468,nan,nan,nan,nan,1743647873.9900126,nan
1743647927.1601357,39.973,23178.939,-0.016,-0.369,0.001,0.004,1743647927.1611328,50.002,25702.672,36094.005,-29.212,-293.727,3.0,1743647927.1721332,nan,-2.9,1743647927.0913546,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647927.3087697,2.213333333333333,0.0009333333333333333,1743647928.0908213,nan,nan,nan,nan,1743647873.9900126,nan
1743647928.1943326,39.996,23190.734,-0.0,-0.339,0.001,0.004,1743647928.1584575,50.004,25704.697,36103.383,-29.133,-293.713,3.0,1743647928.1644127,nan,-2.8,1743647928.0878227,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647928.300555,nan,0.003466666666666667,1743647929.087982,nan,nan,nan,nan,1743647873.9900126,nan
1743647929.1488929,39.986,23185.331,-0.0,-0.339,0.001,0.005,1743647929.150439,50.005,25706.644,36121.217,-29.988,-293.779,3.0,1743647929.1622558,nan,-2.7,1743647929.085987,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647929.3076286,2.546666666666667,-0.016799999999999995,1743647930.0955544,nan,nan,nan,nan,1743647873.9900126,nan
1743647930.1571734,40.017,23199.217,-0.0,-0.36,0.0,0.005,1743647930.1591578,50.004,25708.779,36090.265,-29.072,-293.56,3.0,1743647930.1631467,nan,-2.6,1743647930.093559,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647930.3139067,3.253333333333333,-0.007333333333333332,1743647931.0919309,nan,nan,nan,nan,1743647873.9900126,nan
1743647931.1462753,39.981,23178.416,-0.028,-0.36,0.0,0.005,1743647931.147272,50.002,25711.11,36059.606,-29.056,-294.342,3.0,1743647931.1712296,nan,-2.5,1743647931.0899222,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647931.305381,1.6799999999999997,0.006400000000000002,1743647932.0867958,nan,nan,nan,nan,1743647873.9900126,nan
1743647932.2781508,39.981,23178.416,-0.028,-0.36,0.0,0.005,1743647932.1529624,49.999,25710.29,36054.562,-29.357,-293.91,3.0,1743647932.169518,nan,-2.5,1743647932.084784,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647932.2966073,nan,-0.005200000000000001,1743647933.0966158,nan,nan,nan,nan,1743647873.9900126,nan
1743647933.175427,40.002,23183.319,-0.004,-0.325,0.001,0.006,1743647933.1569662,49.999,25710.29,36054.562,-29.357,-293.91,3.0,1743647933.1734326,nan,-2.4,1743647933.094631,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647933.3197103,nan,-0.01186666666666667,1743647934.0881472,nan,nan,nan,nan,1743647873.9900126,nan
1743647934.149684,40.002,23183.319,-0.004,-0.325,0.001,0.006,1743647934.1506796,49.998,25711.055,36008.105,-29.204,-293.571,3.0,1743647934.163647,nan,-2.5,1743647934.0851552,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647934.310707,nan,0.007200000000000001,1743647935.095836,nan,nan,nan,nan,1743647873.9900126,nan
1743647935.1885896,40.005,23186.969,-0.004,-0.414,-0.0,0.006,1743647935.1556754,49.998,25711.055,36008.105,-29.204,-293.571,3.0,1743647935.1706367,nan,-2.5,1743647935.0938475,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647935.317273,nan,0.0005333333333333334,1743647936.0919487,nan,nan,nan,nan,1743647873.9900126,nan
1743647936.1468024,40.015,23187.547,0.019,-0.414,-0.0,0.003,1743647936.1578062,50.002,25713.605,35955.324,-28.735,-293.567,3.0,1743647936.1658607,nan,-2.5,1743647936.0889566,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647936.3086946,3.1600000000000006,-0.016000000000000007,1743647937.1017401,nan,nan,nan,nan,1743647873.9900126,nan
1743647937.1600883,40.018,23191.25,0.019,-0.306,0.001,0.003,1743647937.1715643,50.001,25712.54,35943.937,-29.601,-293.011,3.0,1743647937.1715643,nan,-2.6,1743647937.0997422,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647937.3173337,nan,0.004933333333333334,1743647938.0905252,nan,nan,nan,nan,1743647873.9900126,nan
1743647938.1496575,39.996,23193.109,0.036,-0.306,0.001,0.004,1743647938.1915455,49.998,25710.418,35933.997,-29.197,-294.151,3.0,1743647938.1636212,nan,-2.6,1743647938.088453,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647938.3076913,nan,0.004666666666666667,1743647939.0882688,nan,nan,nan,nan,1743647873.9900126,nan
1743647939.1810687,39.997,23193.047,0.036,-0.384,0.001,0.004,1743647939.1950579,49.998,25709.474,35927.593,-29.021,-293.797,3.0,1743647939.1701248,nan,-2.7,1743647939.0852475,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647939.300193,2.520000000000001,-0.013600000000000004,1743647940.0979693,nan,nan,nan,nan,1743647873.9900126,nan
1743647940.1578093,40.006,23200.421,-0.009,-0.384,0.0,0.004,1743647940.1703548,49.996,25707.081,35926.909,-28.945,-293.273,3.0,1743647940.1843305,nan,-2.8,1743647940.095974,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647940.3218536,nan,-0.0002666666666666667,1743647941.0906308,nan,nan,nan,nan,1743647873.9900126,nan
1743647941.5456398,40.004,23207.764,-0.009,-0.384,0.0,0.004,1743647941.1465302,49.999,25707.146,35943.446,-28.706,-293.77,3.0,1743647941.1724672,nan,-2.8,1743647941.088628,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647941.3127744,2.24,0.006000000000000002,1743647942.0909142,nan,nan,nan,nan,1743647873.9900126,nan
1743647942.200338,40.004,23207.764,-0.009,-0.384,0.0,0.004,1743647942.1482222,49.999,25706.421,35976.881,-29.079,-293.639,3.0,1743647942.164179,nan,-2.9,1743647942.088946,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647942.3050292,2.6666666666666665,-0.007733333333333334,1743647943.0922818,nan,nan,nan,nan,1743647873.9900126,nan
1743647943.1474156,39.986,23207.543,0.007,-0.345,0.0,0.005,1743647943.158386,49.999,25704.962,36021.966,-29.573,-293.724,3.0,1743647943.171934,nan,-3.0,1743647943.0892887,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647943.3118556,nan,-0.012400000000000003,1743647944.0993872,nan,nan,nan,nan,1743647873.9900126,nan
1743647944.157853,39.986,23207.543,0.007,-0.415,0.0,0.005,1743647944.1598608,49.996,25702.739,36027.247,-28.818,-293.984,3.0,1743647944.1800985,nan,-3.1,1743647944.0967925,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647944.3187566,1.9733333333333336,-0.0012000000000000001,1743647945.08745,nan,nan,nan,nan,1743647873.9900126,nan
1743647945.1433856,40.027,23225.15,0.01,-0.415,0.0,0.003,1743647945.153358,49.997,25700.474,36069.681,-29.334,-293.583,3.0,1743647945.1563506,nan,-3.1,1743647945.0855126,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647945.3102102,2.733333333333333,0.004533333333333334,1743647946.0987535,nan,nan,nan,nan,1743647873.9900126,nan
1743647946.1676073,39.98,23202.422,0.01,-0.341,0.001,0.003,1743647946.159595,49.997,25698.166,36084.324,-29.287,-294.138,3.0,1743647946.1825638,nan,-3.1,1743647946.0967796,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647946.3173013,2.426666666666667,-0.01266666666666667,1743647947.0871887,nan,nan,nan,nan,1743647873.9900126,nan
1743647947.144888,39.98,23202.422,-0.019,-0.341,0.001,0.003,1743647947.1478353,49.997,25698.166,36084.324,-29.287,-294.138,3.0,1743647947.155816,nan,-3.1,1743647947.0851955,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647947.30752,nan,-0.006533333333333333,1743647948.1136467,nan,nan,nan,nan,1743647873.9900126,nan
1743647948.1806462,39.976,23183.475,-0.019,-0.37,0.001,0.005,1743647948.172549,49.999,25697.495,36073.943,-28.89,-293.802,3.0,1743647948.1952083,nan,-3.1,1743647948.1104968,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647948.3307312,2.68,0.005200000000000001,1743647949.085568,nan,nan,nan,nan,1743647873.9900126,nan
1743647949.1516867,39.976,23183.475,-0.017,-0.37,0.001,0.005,1743647949.1516867,49.999,25699.06,36120.27,-29.173,-294.218,3.0,1743647949.1556761,nan,-3.0,1743647949.0821939,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647949.3075047,1.6800000000000002,-0.004000000000000001,1743647950.1005425,nan,nan,nan,nan,1743647873.9900126,nan
