Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743029240.5597644,40.025,19134.984,0.103,56.012,0.483,0.048,1743029240.5879476,50.001,25649.369,34435.775,-28.977,-286.388,1.0,1743029240.8133848,78.61,-3.2,1743029240.481573,62994,1743029240.6936855,nan,4.219200000000002,1743029241.4862883,nan,nan,nan,nan,1743029204.1681046,nan
1743029241.5670452,40.053,19171.168,0.103,56.012,0.483,0.046,1743029241.5441308,50.004,25651.301,34421.243,-28.541,-285.68,1.0,1743029241.8521037,78.62,-3.0,1743029241.4843225,66368,1743029241.7010744,3610.426666666667,1.1662666666666666,1743029242.4848099,nan,nan,nan,nan,1743029204.1681046,nan
1743029242.5748265,40.069,19212.635,0.103,57.078,0.482,0.046,1743029242.548852,50.001,25650.715,34411.949,-27.964,-285.948,1.0,1743029242.829069,78.72,-3.0,1743029242.4823816,69767,1743029242.7076218,3623.413333333333,3.090133333333332,1743029243.4833357,nan,nan,nan,nan,1743029204.1681046,nan
1743029243.5462983,40.084,19264.92,0.1,57.078,0.482,0.058,1743029243.5462983,50.004,25653.532,34421.537,-28.317,-285.757,1.0,1743029243.804103,78.73,-2.9,1743029243.4813519,73155,1743029243.6978521,3719.5599999999995,1.557733333333333,1743029244.4901187,nan,nan,nan,nan,1743029204.1681046,nan
1743029244.5524895,40.087,19272.061,0.1,57.735,0.482,0.058,1743029244.5494976,49.998,25652.391,34418.297,-28.54,-285.67,1.0,1743029244.8435507,78.82,-2.8,1743029244.4881368,76433,1743029244.7052395,3685.1866666666674,3.1479999999999992,1743029245.4851465,nan,nan,nan,nan,1743029204.1681046,nan
1743029245.5443938,40.113,19390.797,0.104,57.735,0.482,0.046,1743029245.5433962,49.998,25652.423,34427.343,-28.1,-286.134,1.0,1743029245.8356068,78.84,-2.8,1743029245.4761705,79761,1743029245.6969447,nan,4.919199999999998,1743029246.4920158,nan,nan,nan,nan,1743029204.1681046,nan
1743029245.5443938,40.113,19390.797,0.104,57.735,0.482,0.046,1743029245.5433962,49.998,25652.423,34427.343,-28.1,-286.134,1.0,1743029245.8356068,78.84,-2.8,1743029245.4761705,79761,1743029245.6969447,nan,4.919199999999998,1743029246.4920158,nan,nan,nan,nan,1743029204.1681046,nan
1743029247.5406973,40.09,19405.672,0.104,56.45,0.481,0.046,1743029247.5487156,49.997,25649.797,34424.453,-28.03,-284.977,1.0,1743029247.8355267,78.95,-2.7,1743029247.4808426,86184,1743029247.6943033,3405.4,4.167999999999998,1743029248.488886,nan,nan,nan,nan,1743029204.1681046,nan
1743029248.553713,40.079,19480.568,0.115,56.45,0.481,0.055,1743029248.553713,49.997,25648.962,34452.85,-28.452,-285.123,1.0,1743029248.827468,78.94,-2.7,1743029248.4799101,89436,1743029248.7016222,3526.533333333333,3.1867999999999994,1743029249.4827595,nan,nan,nan,nan,1743029204.1681046,nan
1743029249.6488256,40.083,19507.5,0.103,55.879,0.48,0.055,1743029249.563054,49.997,25647.969,34459.022,-28.342,-285.281,1.0,1743029249.8359067,79.02,-2.7,1743029249.4748003,92695,1743029249.6927423,3556.066666666666,5.116,1743029250.4889686,nan,nan,nan,nan,1743029204.1681046,nan
1743029250.5641444,40.068,19562.059,0.103,55.879,0.48,0.05,1743029250.5521762,49.997,25647.561,34445.542,-28.382,-285.835,1.0,1743029250.8121483,79.12,-2.7,1743029250.4870048,95799,1743029250.6999042,3631.7200000000007,3.2823999999999987,1743029251.4944534,nan,nan,nan,nan,1743029204.1681046,nan
1743029250.5641444,40.068,19562.059,0.103,55.879,0.48,0.05,1743029250.5521762,49.997,25647.561,34445.542,-28.382,-285.835,1.0,1743029250.8121483,79.12,-2.7,1743029250.4870048,95799,1743029250.6999042,3631.7200000000007,3.2823999999999987,1743029251.4944534,nan,nan,nan,nan,1743029204.1681046,nan
1743029251.5532978,40.06,19582.974,0.103,57.178,0.479,0.05,1743029251.5762365,49.998,25646.95,34460.812,-28.133,-285.174,1.0,1743029251.8210754,79.16,-2.7,1743029251.487473,98991,1743029251.7078156,nan,3.175333333333334,1743029252.4999008,nan,nan,nan,nan,1743029204.1681046,nan
1743029253.5526493,40.03,19596.119,0.123,57.178,0.479,0.055,1743029253.5616543,50.001,25646.612,34471.041,-28.429,-286.455,1.0,1743029253.8683317,79.17,-2.7,1743029253.4982257,105092,1743029253.722506,3466.3199999999997,5.296666666666668,1743029254.4979665,nan,nan,nan,nan,1743029204.1681046,nan
1743029254.560796,40.001,19593.115,0.09,56.109,0.478,0.055,1743029254.5617926,50.0,25646.152,34475.498,-28.115,-285.921,1.0,1743029254.8131485,79.28,-2.7,1743029254.494999,108075,1743029254.7135785,3565.666666666666,2.4922666666666666,1743029255.5001895,nan,nan,nan,nan,1743029204.1681046,nan
1743029254.560796,40.001,19593.115,0.09,56.109,0.478,0.055,1743029254.5617926,50.0,25646.152,34475.498,-28.115,-285.921,1.0,1743029254.8131485,79.28,-2.7,1743029254.494999,108075,1743029254.7135785,3565.666666666666,2.4922666666666666,1743029255.5001895,nan,nan,nan,nan,1743029204.1681046,nan
1743029256.5717397,39.968,19558.126,0.111,55.72,0.477,0.047,1743029256.5912673,49.998,25644.83,34461.826,-27.91,-285.437,1.0,1743029256.813475,79.35,-2.7,1743029256.4922245,114027,1743029256.7118373,3382.333333333334,4.9130666666666665,1743029257.5284348,nan,nan,nan,nan,1743029204.1681046,nan
1743029257.5890176,39.951,19511.223,0.111,55.72,0.477,0.052,1743029257.6417165,49.998,25644.725,34447.469,-28.063,-284.816,1.0,1743029257.9165072,79.44,-2.7,1743029257.5264714,116952,1743029257.7511759,3293.453333333334,4.3736,1743029258.507908,nan,nan,nan,nan,1743029204.1681046,nan
1743029258.5676963,39.936,19477.84,0.111,55.661,0.476,0.052,1743029258.6053433,50.0,25643.188,34446.429,-28.188,-284.864,1.0,1743029258.877399,79.54,-2.7,1743029258.505929,119888,1743029258.726767,3421.839999999999,4.4748,1743029259.5191882,nan,nan,nan,nan,1743029204.1681046,nan
1743029259.5944753,39.902,19395.465,0.105,55.661,0.476,0.054,1743029259.582506,49.998,25641.302,34457.031,-28.367,-285.72,1.0,1743029259.8842885,79.56,-2.8,1743029259.5172684,122725,1743029259.733362,nan,5.373466666666667,1743029260.5102818,nan,nan,nan,nan,1743029204.1681046,nan
1743029260.576509,39.892,19365.662,0.105,55.437,0.475,0.054,1743029260.6304655,49.999,25640.962,34444.647,-28.257,-285.549,1.0,1743029260.892948,79.69,-2.8,1743029260.5033305,125635,1743029260.724615,3456.613333333333,6.607199999999998,1743029261.5136588,nan,nan,nan,nan,1743029204.1681046,nan
1743029261.5685139,39.892,19365.662,0.105,55.437,0.475,0.054,1743029261.6084077,49.999,25641.147,34427.807,-27.872,-284.866,1.0,1743029261.8532674,79.64,-2.8,1743029261.511693,128459,1743029261.7319176,3441.7599999999998,2.7382666666666666,1743029262.5231683,nan,nan,nan,nan,1743029204.1681046,nan
1743029262.5771077,39.906,19293.178,0.11,55.437,0.475,0.05,1743029262.6287715,50.001,25641.682,34456.31,-28.567,-285.829,1.0,1743029262.8453977,79.76,-2.8,1743029262.5202096,131338,1743029262.7374582,3371.693333333334,2.9336,1743029263.508988,nan,nan,nan,nan,1743029204.1681046,nan
1743029263.5989072,39.946,19227.014,0.139,55.67,0.474,0.048,1743029263.5869052,49.997,25637.723,34420.038,-27.862,-284.993,1.0,1743029263.8518963,79.73,-2.8,1743029263.5069933,134053,1743029263.728658,3240.0133333333342,3.4353333333333325,1743029264.5033798,nan,nan,nan,nan,1743029204.1681046,nan
1743029264.5582125,39.946,19227.014,0.139,55.67,0.474,0.048,1743029264.5612047,49.999,25637.934,34451.197,-28.575,-285.087,1.0,1743029264.8114727,79.78,-2.9,1743029264.5013928,136872,1743029264.720014,3354.9600000000005,4.930533333333334,1743029265.5085936,nan,nan,nan,nan,1743029204.1681046,nan
1743029265.5644455,39.95,19215.043,0.139,56.447,0.474,0.048,1743029265.565443,50.003,25640.293,34442.829,-28.127,-285.233,1.0,1743029265.8678691,79.79,-2.9,1743029265.5066288,139489,1743029265.7265425,3362.8,3.042933333333333,1743029266.500809,nan,nan,nan,nan,1743029204.1681046,nan
1743029266.6155212,39.948,19178.379,0.099,56.447,0.474,0.046,1743029266.5626447,50.001,25639.546,34438.964,-27.938,-285.242,1.0,1743029266.8280418,79.88,-2.9,1743029266.498814,142100,1743029266.7177706,3402.7199999999993,nan,1743029267.5093799,nan,nan,nan,nan,1743029204.1681046,nan
1743029267.5647693,39.948,19178.379,0.099,54.807,0.474,0.046,1743029267.5767658,50.003,25640.518,34472.897,-28.41,-285.201,1.0,1743029267.8193867,79.88,-2.9,1743029267.5074134,144855,1743029267.7250774,3660.559999999999,3.161333333333333,1743029268.4997778,nan,nan,nan,nan,1743029204.1681046,nan
1743029268.5671065,39.983,19178.102,0.089,54.807,0.473,0.051,1743029268.5606148,50.001,25640.231,34470.932,-28.438,-285.636,1.0,1743029268.8281093,79.92,-3.0,1743029268.4967852,147372,1743029268.7162795,nan,4.431866666666666,1743029269.5060585,nan,nan,nan,nan,1743029204.1681046,nan
1743029268.5671065,39.983,19178.102,0.089,54.807,0.473,0.051,1743029268.5606148,50.001,25640.231,34470.932,-28.438,-285.636,1.0,1743029268.8281093,79.92,-3.0,1743029268.4967852,147372,1743029268.7162795,nan,4.431866666666666,1743029269.5060585,nan,nan,nan,nan,1743029204.1681046,nan
1743029270.5972514,39.983,19178.102,0.089,56.386,0.472,0.051,1743029270.5643814,49.999,25640.055,34459.525,-28.14,-285.144,1.0,1743029270.8285823,80.14,-3.0,1743029270.501022,152390,1743029270.7312374,nan,3.3911999999999995,1743029271.5078182,nan,nan,nan,nan,1743029204.1681046,nan
1743029271.5711575,40.084,19254.949,0.089,56.386,0.472,0.052,1743029271.573152,49.998,25639.71,34429.641,-28.705,-284.89,1.0,1743029271.8212805,80.15,-3.0,1743029271.5058212,154785,1743029271.7218435,3425.8666666666677,1.4354666666666664,1743029272.5037494,nan,nan,nan,nan,1743029204.1681046,nan
1743029271.5711575,40.084,19254.949,0.089,56.386,0.472,0.052,1743029271.573152,49.998,25639.71,34429.641,-28.705,-284.89,1.0,1743029271.8212805,80.15,-3.0,1743029271.5058212,154785,1743029271.7218435,3425.8666666666677,1.4354666666666664,1743029272.5037494,nan,nan,nan,nan,1743029204.1681046,nan
1743029273.5694196,40.102,19362.691,0.146,55.542,0.472,0.05,1743029273.5703871,49.996,25635.478,34281.05,-28.485,-284.806,1.0,1743029273.8214655,80.27,-3.1,1743029273.5045037,159687,1743029273.7201588,3444.2800000000007,3.8084000000000002,1743029274.5090468,nan,nan,nan,nan,1743029204.1681046,nan
1743029274.748319,40.09,19374.602,0.146,57.34,0.472,0.05,1743029274.572271,49.996,25634.057,34223.201,-28.501,-285.083,1.0,1743029274.8776436,80.27,-3.1,1743029274.5070295,162073,1743029274.7281625,3387.466666666666,5.137733333333332,1743029275.511027,nan,nan,nan,nan,1743029204.1681046,nan
1743029275.5655959,40.108,19473.533,0.094,57.34,0.472,0.059,1743029275.5665922,49.998,25633.694,34113.242,-28.217,-285.444,1.0,1743029275.8532295,80.36,-3.1,1743029275.5090325,164402,1743029275.7336576,3628.479999999999,4.7703999999999995,1743029276.4997015,nan,nan,nan,nan,1743029204.1681046,nan
1743029276.56362,40.083,19487.318,0.094,55.372,0.471,0.059,1743029276.555579,50.002,25636.048,34094.465,-28.402,-284.814,1.0,1743029276.845351,80.39,-3.1,1743029276.4975355,166658,1743029276.709489,3590.6399999999994,4.718133333333332,1743029277.5102131,nan,nan,nan,nan,1743029204.1681046,nan
1743029277.5643816,40.085,19559.17,0.079,55.372,0.471,0.059,1743029277.5753527,50.0,25636.76,34058.41,-27.571,-284.435,1.0,1743029277.85331,80.47,-3.1,1743029277.5082834,169041,1743029277.732117,3534.5866666666666,4.021199999999999,1743029278.5017364,nan,nan,nan,nan,1743029204.1681046,nan
1743029278.553597,40.085,19559.17,0.079,55.372,0.471,0.059,1743029278.5655656,50.004,25641.625,34091.161,-27.958,-284.997,1.0,1743029278.844544,80.6,-3.2,1743029278.4987779,171488,1743029278.7243176,3491.8000000000006,5.2333333333333325,1743029279.5096478,nan,nan,nan,nan,1743029204.1681046,nan
1743029279.5605407,40.081,19584.984,0.08,38.605,0.47,0.059,1743029279.5715747,50.002,25643.571,34146.993,-28.644,-285.286,1.0,1743029279.8514593,80.65,-3.2,1743029279.506685,174077,1743029279.7301679,3428.6266666666666,5.761066666666666,1743029280.5003407,nan,nan,nan,nan,1743029204.1681046,nan
1743029280.5672274,40.054,19636.305,0.127,38.605,0.47,0.047,1743029280.5632384,50.002,25644.912,34145.116,-27.937,-284.396,1.0,1743029280.8599868,80.74,-3.2,1743029280.4983776,176782,1743029280.7216384,3225.2266666666665,nan,1743029281.5096748,nan,nan,nan,nan,1743029204.1681046,nan
1743029281.573525,40.065,19667.201,0.126,55.637,0.469,0.047,1743029281.5754907,50.003,25646.277,34173.904,-28.234,-284.557,1.0,1743029281.8362637,80.91,-3.2,1743029281.5026855,179476,1743029281.728848,3333.960000000001,nan,1743029282.5014546,nan,nan,nan,nan,1743029204.1681046,nan
1743029282.564293,40.028,19685.123,0.116,55.637,0.469,0.054,1743029282.5662868,50.003,25647.635,34212.13,-28.418,-285.012,1.0,1743029282.8443325,80.85,-3.3,1743029282.4994614,182162,1743029282.7199628,3365.5866666666657,4.939866666666666,1743029283.508283,nan,nan,nan,nan,1743029204.1681046,nan
1743029283.570615,40.044,19706.092,0.116,55.583,0.468,0.054,1743029283.5716124,50.002,25648.725,34253.944,-28.519,-284.534,1.0,1743029283.8842254,80.92,-3.3,1743029283.5053108,184664,1743029283.7266808,3322.3200000000006,5.3304,1743029284.5003092,nan,nan,nan,nan,1743029204.1681046,nan
1743029283.570615,40.044,19706.092,0.116,55.583,0.468,0.054,1743029283.5716124,50.002,25648.725,34253.944,-28.519,-284.534,1.0,1743029283.8842254,80.92,-3.3,1743029283.5053108,184664,1743029283.7266808,3322.3200000000006,5.3304,1743029284.5003092,nan,nan,nan,nan,1743029204.1681046,nan
1743029285.571434,39.985,19694.326,0.146,55.339,0.466,0.048,1743029285.562458,49.999,25649.102,34255.875,-28.178,-284.199,1.0,1743029285.8681242,80.98,-3.3,1743029285.5088816,189203,1743029285.7250588,3536.4666666666653,4.013866666666667,1743029286.4989066,nan,nan,nan,nan,1743029204.1681046,nan
1743029286.5921953,39.971,19673.5,0.114,55.339,0.466,0.055,1743029286.5597436,50.001,25650.621,34249.34,-27.777,-283.763,1.0,1743029286.8611963,81.04,-3.3,1743029286.4969115,191341,1743029286.7170203,3442.0133333333347,2.7709333333333337,1743029287.5033014,nan,nan,nan,nan,1743029204.1681046,nan
1743029287.5674193,39.971,19673.5,0.114,55.339,0.466,0.055,1743029287.56044,50.003,25651.37,34261.686,-28.014,-284.134,1.0,1743029287.8377504,81.08,-3.3,1743029287.5015645,193415,1743029287.72425,3420.8399999999997,nan,1743029288.5048554,nan,nan,nan,nan,1743029204.1681046,nan
1743029287.5674193,39.971,19673.5,0.114,55.339,0.466,0.055,1743029287.56044,50.003,25651.37,34261.686,-28.014,-284.134,1.0,1743029287.8377504,81.08,-3.3,1743029287.5015645,193415,1743029287.72425,3420.8399999999997,nan,1743029288.5048554,nan,nan,nan,nan,1743029204.1681046,nan
1743029289.5784063,39.926,19593.836,0.102,56.448,0.466,0.057,1743029289.5694022,50.0,25649.467,34267.497,-27.691,-283.898,1.0,1743029289.869432,81.21,-3.4,1743029289.5039818,197128,1743029289.7222393,3252.4800000000005,7.465866666666667,1743029290.5375497,nan,nan,nan,nan,1743029204.1681046,nan
1743029289.5784063,39.926,19593.836,0.102,56.448,0.466,0.057,1743029289.5694022,50.0,25649.467,34267.497,-27.691,-283.898,1.0,1743029289.869432,81.21,-3.4,1743029289.5039818,197128,1743029289.7222393,3252.4800000000005,7.465866666666667,1743029290.5375497,nan,nan,nan,nan,1743029204.1681046,nan
1743029291.5814817,39.9,19422.514,0.112,38.808,0.465,0.048,1743029291.5705109,49.999,25647.643,34263.804,-27.904,-284.788,1.0,1743029291.8688655,81.3,-3.4,1743029291.5147762,200663,1743029291.737211,3383.7466666666664,3.9764,1743029292.5037436,nan,nan,nan,nan,1743029204.1681046,nan
1743029292.565655,39.904,19421.031,0.111,57.523,0.463,0.048,1743029292.565655,49.993,25641.605,34267.99,-28.126,-284.6,1.0,1743029292.861783,81.35,-3.5,1743029292.5008948,202340,1743029292.7266881,3584.8533333333335,4.165466666666666,1743029293.5084224,nan,nan,nan,nan,1743029204.1681046,nan
1743029292.565655,39.904,19421.031,0.111,57.523,0.463,0.048,1743029292.565655,49.993,25641.605,34267.99,-28.126,-284.6,1.0,1743029292.861783,81.35,-3.5,1743029292.5008948,202340,1743029292.7266881,3584.8533333333335,4.165466666666666,1743029293.5084224,nan,nan,nan,nan,1743029204.1681046,nan
1743029293.6012077,39.9,19348.551,0.109,57.523,0.463,0.047,1743029293.5642748,49.996,25640.375,34274.733,-27.655,-284.337,1.0,1743029293.8851266,81.44,-3.4,1743029293.5004442,203859,1743029293.7188332,3650.213333333334,nan,1743029294.5040684,nan,nan,nan,nan,1743029204.1681046,nan
1743029295.568885,39.913,19304.514,0.133,54.667,0.463,0.047,1743029295.5609052,49.999,25639.084,34279.861,-28.34,-283.904,1.0,1743029295.86923,81.51,-3.5,1743029295.5041256,206860,1743029295.7168543,3513.7199999999993,2.3960000000000004,1743029296.5057452,nan,nan,nan,nan,1743029204.1681046,nan
1743029296.5602465,39.919,19248.373,0.133,54.667,0.463,0.054,1743029296.5716767,49.998,25637.781,34288.752,-27.774,-284.358,1.0,1743029296.8600276,81.52,-3.5,1743029296.5037515,208240,1743029296.7232153,3538.359999999999,2.807733333333333,1743029297.5071452,nan,nan,nan,nan,1743029204.1681046,nan
1743029297.5706992,39.925,19236.635,0.132,55.256,0.463,0.054,1743029297.5716975,49.999,25637.404,34310.387,-28.041,-285.305,1.0,1743029297.8362162,81.6,-3.5,1743029297.5041234,209639,1743029297.7308862,3612.0000000000005,1.0259999999999998,1743029298.5113025,nan,nan,nan,nan,1743029204.1681046,nan
1743029298.5704105,39.94,19160.024,0.11,55.256,0.462,0.054,1743029298.5684152,49.996,25634.516,34305.576,-28.088,-284.689,1.0,1743029298.8603423,81.56,-3.6,1743029298.5093074,210988,1743029298.721525,3477.2800000000007,3.820533333333333,1743029299.5047104,nan,nan,nan,nan,1743029204.1681046,nan
1743029299.612989,39.94,19160.024,0.11,55.256,0.462,0.054,1743029299.5685418,49.997,25633.65,34271.242,-27.893,-284.094,1.0,1743029299.8525794,81.62,-3.6,1743029299.5007584,212296,1743029299.712864,3398.68,3.7626666666666666,1743029300.5020032,nan,nan,nan,nan,1743029204.1681046,nan
1743029300.5528681,39.927,19131.443,0.111,57.062,0.462,0.054,1743029300.561844,49.997,25633.505,34230.683,-28.07,-284.158,1.0,1743029300.8435438,81.68,-3.6,1743029300.4945164,213451,1743029300.7193677,3507.1333333333337,4.4193333333333324,1743029301.491946,nan,nan,nan,nan,1743029204.1681046,nan
1743029301.6368654,39.936,19096.904,0.111,57.062,0.462,0.05,1743029301.5489635,49.994,25629.809,34170.774,-28.281,-284.463,1.0,1743029301.8357453,81.68,-3.6,1743029301.4899788,214590,1743029301.7113745,3512.6400000000003,2.2483999999999997,1743029302.497653,nan,nan,nan,nan,1743029204.1681046,nan
1743029302.5660372,39.943,19071.13,0.147,55.655,0.461,0.05,1743029302.5600822,49.996,25630.255,34093.106,-27.895,-284.013,1.0,1743029302.8120747,81.82,-3.7,1743029302.4956582,215756,1743029302.718284,3545.8000000000006,1.4208000000000003,1743029303.4905343,nan,nan,nan,nan,1743029204.1681046,nan
1743029302.5660372,39.943,19071.13,0.147,55.655,0.461,0.05,1743029302.5600822,49.996,25630.255,34093.106,-27.895,-284.013,1.0,1743029302.8120747,81.82,-3.7,1743029302.4956582,215756,1743029302.718284,3545.8000000000006,1.4208000000000003,1743029303.4905343,nan,nan,nan,nan,1743029204.1681046,nan
1743029304.6101594,39.995,19061.646,0.132,55.485,0.461,0.051,1743029304.5697103,49.999,25630.017,34012.924,-27.901,-284.021,1.0,1743029304.8456275,81.86,-3.7,1743029304.5097954,217930,1743029304.7333322,3481.6533333333346,5.088399999999999,1743029305.5329697,nan,nan,nan,nan,1743029204.1681046,nan
1743029305.599922,39.997,19067.883,0.132,55.485,0.461,0.053,1743029305.5904477,49.999,25629.069,34024.678,-28.04,-283.999,1.0,1743029305.8535929,81.87,-3.7,1743029305.523994,219044,1743029305.7404509,3556.0800000000004,2.8783999999999996,1743029306.5043602,nan,nan,nan,nan,1743029204.1681046,nan
1743029306.5622077,40.032,19099.52,0.132,55.502,0.461,0.053,1743029306.5642006,50.0,25628.987,34027.981,-28.101,-284.118,1.0,1743029306.8289936,81.99,-3.7,1743029306.5023654,220019,1743029306.714923,3347.346666666666,2.4268,1743029307.4949875,nan,nan,nan,nan,1743029204.1681046,nan
1743029306.5622077,40.032,19099.52,0.132,55.502,0.461,0.053,1743029306.5642006,50.0,25628.987,34027.981,-28.101,-284.118,1.0,1743029306.8289936,81.99,-3.7,1743029306.5023654,220019,1743029306.714923,3347.346666666666,2.4268,1743029307.4949875,nan,nan,nan,nan,1743029204.1681046,nan
1743029307.551241,40.004,19098.055,0.107,55.502,0.461,0.048,1743029307.556227,50.0,25629.122,34023.891,-27.861,-284.419,1.0,1743029307.8200967,82.01,-3.8,1743029307.491821,221001,1743029307.7053614,3374.5733333333333,nan,1743029308.4935853,nan,nan,nan,nan,1743029204.1681046,nan
1743029309.8015826,40.001,19097.013,0.107,56.257,0.461,0.048,1743029309.8065643,50.0,25627.831,34026.85,-28.176,-283.885,1.0,1743029309.8364847,82.05,-3.8,1743029310.5854769,223620,1743029309.751712,3294.5599999999995,1.1500000000000001,1743029310.714134,nan,nan,nan,nan,1743029204.1681046,nan
1743029310.7440546,40.027,19122.519,0.143,56.257,0.46,0.058,1743029310.828828,50.002,25629.083,34064.905,-28.174,-284.198,1.0,1743029311.0044575,82.16,-3.8,1743029310.5854769,223620,1743029310.8228433,3687.12,10.468400000000003,1743029311.4946628,nan,nan,nan,nan,1743029204.1681046,nan
1743029311.5485194,40.023,19136.822,0.143,55.3,0.46,0.058,1743029311.56348,50.002,25629.083,34064.905,-28.174,-284.198,1.0,1743029311.820635,82.17,-3.8,1743029312.5186257,225266,1743029311.7175431,3588.520000000001,2.8018666666666663,1743029312.6642365,nan,nan,nan,nan,1743029204.1681046,nan
