Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743642867.848773,40.003,23216.619,0.03,-0.494,0.0,0.003,1743642867.843786,50.004,25702.239,36051.57,-40.481,-402.147,5.0,1743642867.8582582,nan,-2.8,1743642867.7649758,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642867.9997835,2.72,0.012933333333333337,1743642868.7826858,nan,nan,nan,nan,1743642827.3079169,nan
1743642868.9170086,39.999,23207.279,0.03,-0.557,0.0,0.003,1743642868.84506,50.004,25702.239,36051.57,-40.481,-402.147,5.0,1743642868.8610156,nan,-2.8,1743642868.7797186,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642868.9918838,2.1466666666666665,-0.019066666666666666,1743642869.7833781,nan,nan,nan,nan,1743642827.3079169,nan
1743642868.9170086,39.999,23207.279,0.03,-0.557,0.0,0.003,1743642868.84506,50.004,25702.239,36051.57,-40.481,-402.147,5.0,1743642868.8610156,nan,-2.8,1743642868.7797186,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642868.9918838,2.1466666666666665,-0.019066666666666666,1743642869.7833781,nan,nan,nan,nan,1743642827.3079169,nan
1743642871.2817378,40.006,23204.264,0.01,-0.499,0.0,0.003,1743642870.8571765,50.0,25703.108,36052.763,-40.52,-402.867,5.0,1743642870.8597527,nan,-2.9,1743642870.7886744,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642871.0060246,2.2666666666666666,-0.012533333333333337,1743642871.8237329,nan,nan,nan,nan,1743642827.3079169,nan
1743642871.2817378,40.006,23204.264,0.01,-0.499,0.0,0.003,1743642870.8571765,50.0,25703.108,36052.763,-40.52,-402.867,5.0,1743642870.8597527,nan,-2.9,1743642870.7886744,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642871.0060246,2.2666666666666666,-0.012533333333333337,1743642871.8237329,nan,nan,nan,nan,1743642827.3079169,nan
1743642872.8542113,39.989,23184.02,-0.013,-0.499,0.0,0.004,1743642872.8402774,50.001,25703.517,36043.313,-40.471,-402.904,5.0,1743642872.860195,nan,-3.0,1743642872.782932,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642873.0030565,1.9733333333333336,-0.004933333333333333,1743642873.7794197,nan,nan,nan,nan,1743642827.3079169,nan
1743642873.9170518,39.977,23169.175,0.02,-0.582,0.0,0.004,1743642873.8482683,49.999,25701.653,36045.627,-40.503,-403.107,5.0,1743642873.8532567,nan,-3.0,1743642873.7774258,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642873.993597,2.0000000000000004,-0.007066666666666669,1743642874.7854033,nan,nan,nan,nan,1743642827.3079169,nan
1743642874.899129,39.974,23162.219,0.02,-0.582,0.0,0.006,1743642874.8522255,49.996,25698.874,36054.473,-40.731,-402.714,5.0,1743642874.8671842,nan,-3.1,1743642874.7834082,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642875.000862,3.000000000000001,-0.0002666666666666667,1743642875.7865362,nan,nan,nan,nan,1743642827.3079169,nan
1743642875.9144573,40.019,23196.569,0.02,-0.552,0.0,0.006,1743642875.843963,49.997,25697.373,36072.942,-40.746,-402.908,5.0,1743642875.8668725,nan,-3.1,1743642875.7855399,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642876.0075161,nan,-0.003866666666666667,1743642876.7838504,nan,nan,nan,nan,1743642827.3079169,nan
1743642876.8762653,39.993,23187.127,0.034,-0.552,0.0,0.004,1743642876.8501816,49.999,25698.133,36087.602,-40.692,-402.615,5.0,1743642876.861305,nan,-3.2,1743642876.7718823,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642876.9989114,2.3866666666666663,-0.006266666666666666,1743642877.791986,nan,nan,nan,nan,1743642827.3079169,nan
1743642876.8762653,39.993,23187.127,0.034,-0.552,0.0,0.004,1743642876.8501816,49.999,25698.133,36087.602,-40.692,-402.615,5.0,1743642876.861305,nan,-3.2,1743642876.7718823,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642876.9989114,2.3866666666666663,-0.006266666666666666,1743642877.791986,nan,nan,nan,nan,1743642827.3079169,nan
1743642877.9146354,39.997,23184.739,0.034,-0.571,0.001,0.004,1743642877.8516884,49.999,25698.051,36119.204,-40.862,-403.32,5.0,1743642877.869218,nan,-3.2,1743642877.7894175,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642878.006173,2.5599999999999996,-0.002133333333333333,1743642878.7932403,nan,nan,nan,nan,1743642827.3079169,nan
1743642878.8547556,39.981,23162.449,0.029,-0.571,0.001,0.004,1743642878.8577466,50.003,25702.098,36146.69,-40.894,-403.269,5.0,1743642878.8657649,nan,-3.3,1743642878.7912452,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642879.0126328,2.413333333333334,-0.0007999999999999999,1743642879.7754207,nan,nan,nan,nan,1743642827.3079169,nan
1743642879.9082887,39.981,23162.449,0.029,-0.571,0.001,0.004,1743642879.834263,50.004,25704.294,36142.997,-40.11,-402.676,5.0,1743642879.8527915,nan,-3.4,1743642879.7734253,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642879.988593,nan,-0.003866666666666667,1743642880.7798817,nan,nan,nan,nan,1743642827.3079169,nan
