Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1742329149.4667284,40.014,24084.127,0.023,24084.127,0.023,0.336,1742329149.4506283,50.005,25822.368,28097.539,-40.82,-401.691,5.0,1742329149.517018,81.09,-2.8,1742329149.3911314,0,1742329149.6083722,7.36,-0.016000000000000007,1742329150.4015832,nan,nan,nan,nan,1742329089.1038876,nan
1742329150.458406,40.007,24066.691,0.043,24066.691,0.043,0.255,1742329150.4673667,50.001,25820.799,28119.465,-40.883,-402.222,5.0,1742329150.5257757,81.1,-2.9,1742329150.3985918,0,1742329150.6160293,7.053333333333332,-0.016000000000000007,1742329151.3857338,nan,nan,nan,nan,1742329089.1038876,nan
1742329151.4476416,40.007,24066.691,0.043,24066.691,0.043,0.255,1742329151.445433,49.994,25816.197,28144.882,-41.28,-402.168,5.0,1742329151.5012906,81.09,-3.0,1742329151.382741,0,1742329151.6058803,7.120000000000001,-0.016000000000000007,1742329152.3863795,nan,nan,nan,nan,1742329089.1038876,nan
1742329152.4433672,40.003,24064.057,0.043,24064.057,0.043,0.327,1742329152.4494927,49.997,25816.375,28129.407,-40.938,-401.17,5.0,1742329152.5106301,81.11,-3.0,1742329152.3843691,0,1742329152.598014,8.266666666666667,-0.016000000000000007,1742329153.4049413,nan,nan,nan,nan,1742329089.1038876,nan
1742329153.467665,40.015,24089.723,0.032,24089.723,0.032,0.327,1742329153.4575932,49.996,25814.546,28148.426,-41.323,-402.221,5.0,1742329153.5183337,81.1,-3.0,1742329153.40197,0,1742329153.6207488,7.320000000000002,-0.014933333333333338,1742329154.425436,nan,nan,nan,nan,1742329089.1038876,nan
1742329154.4844098,40.024,24102.734,0.032,24102.734,0.032,0.325,1742329154.480392,49.995,25812.229,28132.854,-41.034,-402.518,5.0,1742329154.5416298,81.09,-3.1,1742329154.4214795,0,1742329154.64412,7.653333333333334,-0.016000000000000007,1742329155.412896,nan,nan,nan,nan,1742329089.1038876,nan
1742329155.4892004,40.001,24101.852,0.046,24101.852,0.046,0.325,1742329155.4736989,49.999,25811.035,28102.099,-41.154,-401.788,5.0,1742329155.5341885,81.1,-3.0,1742329155.4109335,0,1742329155.6349323,7.826666666666667,-0.01626666666666667,1742329156.427445,nan,nan,nan,nan,1742329089.1038876,nan
1742329156.4842725,40.012,24110.883,0.046,24110.883,0.046,0.369,1742329156.490378,50.001,25811.852,28075.565,-40.549,-401.756,5.0,1742329156.542634,81.1,-3.0,1742329156.42225,0,1742329156.6420455,7.253333333333335,-0.016933333333333342,1742329157.427884,nan,nan,nan,nan,1742329089.1038876,nan
1742329157.5231555,39.99,24107.59,0.042,24107.59,0.042,0.369,1742329157.4825125,50.003,25813.66,28068.579,-40.879,-402.46,5.0,1742329157.5501053,81.08,-2.9,1742329157.4258878,0,1742329157.649259,7.746666666666664,-0.0164,1742329158.4341335,nan,nan,nan,nan,1742329089.1038876,nan
1742329158.510559,39.99,24107.59,0.042,24107.59,0.042,0.369,1742329158.4922545,50.004,25815.689,28077.718,-41.475,-401.817,5.0,1742329158.558579,81.1,-2.9,1742329158.4321675,0,1742329158.6558447,7.96,-0.014400000000000005,1742329159.44862,nan,nan,nan,nan,1742329089.1038876,nan
1742329159.5314038,39.999,24111.703,0.037,24111.703,0.037,0.334,1742329159.5091515,50.005,25817.287,28077.41,-41.371,-401.454,5.0,1742329159.5678508,81.08,-2.8,1742329159.4456027,0,1742329159.663458,7.186666666666665,-0.016000000000000007,1742329160.4425747,nan,nan,nan,nan,1742329089.1038876,nan
1742329160.4905407,39.986,24097.35,0.037,24097.35,0.037,0.334,1742329160.4987109,50.004,25819.298,28094.786,-40.932,-402.023,5.0,1742329160.5576043,81.08,-2.7,1742329160.4396122,0,1742329160.6539178,6.960000000000002,-0.016000000000000007,1742329161.4428196,nan,nan,nan,nan,1742329089.1038876,nan
1742329161.4969125,40.004,24104.354,0.037,24104.354,0.037,0.324,1742329161.5050998,49.997,25817.021,28145.993,-40.542,-402.016,5.0,1742329161.56624,81.08,-2.6,1742329161.4398577,0,1742329161.6606934,7.8533333333333335,-0.016000000000000007,1742329162.445901,nan,nan,nan,nan,1742329089.1038876,nan
1742329162.5048602,39.968,24078.455,0.037,24078.455,0.037,0.324,1742329162.5149863,49.998,25816.857,28187.927,-41.206,-401.669,5.0,1742329162.5584736,81.09,-2.6,1742329162.4438949,0,1742329162.6678174,7.626666666666666,-0.016000000000000007,1742329163.440852,nan,nan,nan,nan,1742329089.1038876,nan
1742329163.5007658,39.991,24084.438,0.037,24084.438,0.037,0.309,1742329163.5027597,49.999,25816.393,28210.737,-41.027,-402.329,5.0,1742329163.5658426,81.09,-2.5,1742329163.4388168,0,1742329163.6587956,7.8,-0.016000000000000007,1742329164.4453995,nan,nan,nan,nan,1742329089.1038876,nan
1742329164.5008368,40.029,24106.867,0.024,24106.867,0.024,0.309,1742329164.5148969,49.996,25813.523,28218.436,-40.785,-402.264,5.0,1742329164.558087,81.11,-2.5,1742329164.4423275,0,1742329164.6652155,7.826666666666668,-0.015200000000000007,1742329165.4447808,nan,nan,nan,nan,1742329089.1038876,nan
1742329165.5409334,40.029,24106.867,0.024,24106.867,0.024,0.309,1742329165.5024374,49.997,25811.678,28234.55,-41.214,-402.334,5.0,1742329165.5667343,81.08,-2.5,1742329165.442066,0,1742329165.656519,7.920000000000001,-0.016933333333333335,1742329166.4455335,nan,nan,nan,nan,1742329089.1038876,nan
1742329166.502475,40.002,24096.846,0.064,24096.846,0.064,0.377,1742329166.5054376,50.001,25814.612,28223.904,-40.71,-402.264,5.0,1742329166.5583546,81.09,-2.6,1742329166.443567,0,1742329166.6629841,6.959999999999998,-0.01533333333333334,1742329167.4470146,nan,nan,nan,nan,1742329089.1038876,nan
1742329167.5039122,40.006,24099.992,0.064,24099.992,0.064,0.377,1742329167.5150023,50.001,25814.612,28223.904,-40.71,-402.264,5.0,1742329167.5665357,81.1,-2.6,1742329167.4444659,0,1742329167.6543138,7.133333333333334,-0.016000000000000007,1742329168.4491215,nan,nan,nan,nan,1742329089.1038876,nan
1742329168.5090587,39.971,24081.436,0.008,24081.436,0.008,0.341,1742329168.5068603,50.001,25819.693,28180.468,-40.476,-401.816,5.0,1742329168.5741296,81.09,-2.7,1742329168.4460218,0,1742329168.6627882,7.039999999999997,-0.016000000000000007,1742329169.4478354,nan,nan,nan,nan,1742329089.1038876,nan
1742329169.5389526,40.005,24089.908,0.008,24089.908,0.008,0.341,1742329169.509463,50.005,25823.209,28166.156,-40.711,-401.438,5.0,1742329169.5663314,81.08,-2.7,1742329169.445869,0,1742329169.6693504,7.733333333333333,-0.01653333333333334,1742329170.455999,nan,nan,nan,nan,1742329089.1038876,nan
1742329170.555536,40.002,24088.418,0.008,24088.418,0.008,0.303,1742329170.5181231,50.006,25825.131,28167.165,-40.496,-401.434,5.0,1742329170.575086,81.08,-2.8,1742329170.4470124,0,1742329170.6768875,7.319999999999997,-0.016666666666666666,1742329171.4432423,nan,nan,nan,nan,1742329089.1038876,nan
1742329171.5340524,40.002,24088.418,0.041,24088.418,0.041,0.303,1742329171.5124707,50.005,25826.483,28175.166,-40.687,-401.524,5.0,1742329171.5664086,81.08,-2.9,1742329171.4410245,0,1742329171.667729,8.479999999999999,-0.016933333333333335,1742329172.4520948,nan,nan,nan,nan,1742329089.1038876,nan
1742329172.526273,40.011,24090.302,0.041,24090.302,0.041,0.331,1742329172.5121028,50.005,25828.512,28182.91,-41.152,-401.897,5.0,1742329172.574574,81.1,-2.9,1742329172.4501004,0,1742329172.674993,7.426666666666665,-0.016000000000000007,1742329173.464156,nan,nan,nan,nan,1742329089.1038876,nan
1742329173.526547,40.009,24089.696,0.052,24089.696,0.052,0.331,1742329173.519566,49.997,25825.024,28202.569,-40.939,-401.757,5.0,1742329173.5825999,81.08,-3.0,1742329173.45484,0,1742329173.6819174,7.2666666666666675,-0.014933333333333338,1742329174.4577692,nan,nan,nan,nan,1742329089.1038876,nan
1742329174.51754,39.964,24050.266,0.052,24050.266,0.052,0.331,1742329174.5247028,49.997,25822.53,28221.473,-40.801,-401.842,5.0,1742329174.5747836,81.1,-3.0,1742329174.4538152,0,1742329174.672555,7.6400000000000015,-0.016800000000000002,1742329175.4467113,nan,nan,nan,nan,1742329089.1038876,nan
1742329175.5073044,39.983,24059.427,0.052,24059.427,0.052,0.302,1742329175.5033145,49.999,25823.004,28258.09,-40.738,-402.251,5.0,1742329175.566777,81.09,-3.0,1742329175.4437199,0,1742329175.663675,7.586666666666669,-0.01626666666666667,1742329176.4500382,nan,nan,nan,nan,1742329089.1038876,nan
1742329176.5471013,39.992,24060.82,-0.003,24060.82,-0.003,0.302,1742329176.506151,50.0,25823.078,28277.678,-40.7,-401.718,5.0,1742329176.5761285,81.1,-2.9,1742329176.4480436,0,1742329176.6722047,7.3199999999999985,-0.016000000000000007,1742329177.4675314,nan,nan,nan,nan,1742329089.1038876,nan
1742329177.568837,40.001,24067.303,-0.003,24067.303,-0.003,0.215,1742329177.5272853,50.002,25824.255,28300.421,-40.986,-402.119,5.0,1742329177.5818553,81.09,-2.9,1742329177.4651136,0,1742329177.6767502,7.666666666666667,-0.015600000000000006,1742329178.4599197,nan,nan,nan,nan,1742329089.1038876,nan
1742329178.514608,40.016,24098.873,0.044,24098.873,0.044,0.215,1742329178.5216672,49.999,25821.405,28332.853,-41.306,-402.113,5.0,1742329178.574313,81.1,-2.8,1742329178.4579415,0,1742329178.68505,7.613333333333334,-0.015733333333333332,1742329179.4743674,nan,nan,nan,nan,1742329089.1038876,nan
1742329179.5368521,40.016,24098.873,0.044,24098.873,0.044,0.215,1742329179.5390306,49.999,25821.405,28332.853,-41.306,-402.113,5.0,1742329179.5984662,81.11,-2.7,1742329179.4723694,0,1742329179.6912882,7.626666666666666,-0.016000000000000007,1742329180.4926596,nan,nan,nan,nan,1742329089.1038876,nan
1742329180.8914049,40.001,24098.056,0.044,24098.056,0.044,0.212,1742329180.550235,49.995,25818.697,28328.157,-41.091,-401.688,5.0,1742329180.606491,81.08,-2.6,1742329180.483531,0,1742329180.7139614,7.293333333333336,-0.016800000000000006,1742329181.4860196,nan,nan,nan,nan,1742329089.1038876,nan
1742329181.5479143,40.001,24098.056,0.049,24098.056,0.049,0.212,1742329181.550907,49.994,25811.637,28311.625,-41.133,-401.968,5.0,1742329181.597738,81.08,-2.5,1742329181.4850223,0,1742329181.7045026,7.400000000000003,-0.016000000000000007,1742329182.5064113,nan,nan,nan,nan,1742329089.1038876,nan
1742329182.571519,39.996,24096.041,0.049,24096.041,0.049,0.212,1742329182.5634255,50.001,25812.964,28314.352,-41.186,-402.376,5.0,1742329182.6212902,81.09,-2.5,1742329182.5034187,0,1742329182.728433,7.053333333333331,-0.016666666666666673,1742329183.5420132,nan,nan,nan,nan,1742329089.1038876,nan
1742329183.7991645,39.979,24076.246,0.017,24076.246,0.017,0.351,1742329183.5989664,50.001,25814.17,28304.771,-41.173,-402.192,5.0,1742329183.6622357,81.09,-2.4,1742329183.5333984,0,1742329183.76712,7.3999999999999995,-0.016000000000000007,1742329184.529973,nan,nan,nan,nan,1742329089.1038876,nan
1742329184.584416,39.979,24076.246,0.017,24076.246,0.017,0.351,1742329184.5906546,49.999,25814.637,28280.465,-40.835,-402.338,5.0,1742329184.6544538,81.09,-2.4,1742329184.527079,0,1742329184.741765,7.2666666666666675,-0.014800000000000006,1742329185.54339,nan,nan,nan,nan,1742329089.1038876,nan
1742329185.5975442,39.981,24072.479,0.017,24072.479,0.017,0.253,1742329185.6051059,49.999,25814.648,28276.162,-40.76,-402.158,5.0,1742329185.645984,81.09,-2.4,1742329185.5125995,0,1742329185.7483442,7.733333333333333,-0.014400000000000005,1742329186.5433095,nan,nan,nan,nan,1742329089.1038876,nan
1742329186.598498,40.031,24104.902,0.005,24104.902,0.005,0.253,1742329186.604482,49.997,25812.207,28261.52,-40.894,-401.464,5.0,1742329186.6538785,81.08,-2.4,1742329186.5342064,0,1742329186.754727,7.266666666666667,-0.01626666666666667,1742329187.5338569,nan,nan,nan,nan,1742329089.1038876,nan
1742329187.5908744,40.035,24116.676,0.005,24116.676,0.005,0.301,1742329187.5938666,50.0,25813.591,28256.128,-40.836,-401.91,5.0,1742329187.6458635,81.08,-2.5,1742329187.5318618,0,1742329187.74741,7.48,-0.016000000000000007,1742329188.5302052,nan,nan,nan,nan,1742329089.1038876,nan
1742329188.591919,40.043,24129.93,0.017,24129.93,0.017,0.301,1742329188.584714,50.0,25813.428,28251.154,-41.224,-401.595,5.0,1742329188.6542542,81.08,-2.5,1742329188.5271358,0,1742329188.7378473,7.12,-0.0164,1742329189.5472825,nan,nan,nan,nan,1742329089.1038876,nan
1742329189.6052504,40.043,24129.93,0.017,24129.93,0.017,0.301,1742329189.6052504,49.999,25812.439,28249.889,-40.636,-402.381,5.0,1742329189.662872,81.08,-2.6,1742329189.5442915,0,1742329189.7618396,7.826666666666664,-0.016000000000000007,1742329190.5270116,nan,nan,nan,nan,1742329089.1038876,nan
1742329190.734196,40.016,24125.756,0.026,24125.756,0.026,0.298,1742329190.5946274,50.001,25813.299,28254.342,-41.085,-402.283,5.0,1742329190.6382656,81.09,-2.7,1742329190.5240521,0,1742329190.7361548,7.213333333333333,-0.016000000000000007,1742329191.5418189,nan,nan,nan,nan,1742329089.1038876,nan
1742329191.6016517,40.008,24135.377,0.026,24135.377,0.026,0.298,1742329191.600654,50.006,25819.554,28290.529,-40.75,-402.008,5.0,1742329191.661839,81.08,-2.7,1742329191.5388205,0,1742329191.7596989,7.533333333333334,-0.016666666666666673,1742329192.549021,nan,nan,nan,nan,1742329089.1038876,nan
1742329192.6046124,40.009,24140.383,0.026,24140.383,0.026,0.313,1742329192.6086698,50.005,25821.9,28327.117,-40.792,-402.195,5.0,1742329192.6717434,81.08,-2.8,1742329192.5459652,0,1742329192.765886,7.4399999999999995,-0.016000000000000007,1742329193.5587246,nan,nan,nan,nan,1742329089.1038876,nan
1742329193.6174397,39.999,24140.342,0.035,24140.342,0.035,0.313,1742329193.6174397,50.001,25820.59,28367.038,-41.253,-401.648,5.0,1742329193.6785374,81.1,-2.9,1742329193.5557039,0,1742329193.7736707,7.359999999999998,-0.016000000000000007,1742329194.5434353,nan,nan,nan,nan,1742329089.1038876,nan
1742329194.601025,40.0,24136.701,0.035,24136.701,0.035,0.275,1742329194.6030197,49.999,25819.772,28404.669,-41.113,-402.093,5.0,1742329194.669535,81.1,-3.0,1742329194.5407104,0,1742329194.7647467,7.173333333333335,-0.016000000000000007,1742329195.5542755,nan,nan,nan,nan,1742329089.1038876,nan
1742329195.6251984,40.003,24133.289,0.032,24133.289,0.032,0.275,1742329195.6120481,50.001,25819.824,28432.084,-40.961,-402.479,5.0,1742329195.678696,81.1,-3.0,1742329195.551311,0,1742329195.771699,7.279999999999999,-0.01573333333333334,1742329196.5718644,nan,nan,nan,nan,1742329089.1038876,nan
1742329196.6290278,39.995,24128.191,0.034,24128.191,0.034,0.301,1742329196.6320174,50.002,25820.738,28436.167,-40.881,-402.049,5.0,1742329196.6889088,81.1,-3.1,1742329196.5689037,0,1742329196.7945895,7.079999999999999,-0.016000000000000007,1742329197.5699024,nan,nan,nan,nan,1742329089.1038876,nan
1742329197.6226277,39.996,24122.78,0.034,24122.78,0.034,0.301,1742329197.6278534,50.002,25820.738,28436.167,-40.881,-402.049,5.0,1742329197.6946223,81.09,-3.1,1742329197.5679004,0,1742329197.7856193,6.786666666666665,-0.016000000000000007,1742329198.5632036,nan,nan,nan,nan,1742329089.1038876,nan
1742329198.672622,39.996,24122.78,0.034,24122.78,0.034,0.301,1742329198.630038,50.003,25821.157,28452.446,-40.991,-401.277,5.0,1742329198.6867096,81.09,-3.1,1742329198.5612085,0,1742329198.7761793,7.573333333333332,-0.016266666666666665,1742329199.5645325,nan,nan,nan,nan,1742329089.1038876,nan
