Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min)
1726427152.3856838,-0.99,-0.001,-0.006,0.021,1726427152.3847272,1.01,-2.3,1726427152.382728,0,1726427152.3837428,-0.8,-0.008
1726427153.5308056,-0.99,-0.001,-0.006,0.021,1726427153.5298536,1.01,-2.3,1726427153.528804,0,1726427153.5298536,-0.8,-0.008
1726427175.2181792,-0.99,-0.001,-0.006,0.021,1726427175.2181792,1.01,-2.3,1726427175.2161717,0,1726427175.2171881,-0.8,-0.008
1726427176.2796407,-0.99,-0.001,-0.006,0.021,1726427176.2796407,1.01,-2.3,1726427176.2775426,0,1726427176.2786376,-0.8,-0.008
1726427177.2619817,-0.99,-0.001,-0.006,0.021,1726427177.2619817,1.01,-2.3,1726427177.2595108,0,1726427177.2610283,-0.8,-0.008
1726427178.245633,-0.99,-0.001,-0.006,0.021,1726427178.245633,1.01,-2.3,1726427178.2434556,0,1726427178.2445662,-0.8,-0.008
1726427179.2602856,-0.99,-0.001,-0.006,0.021,1726427179.2592335,1.01,-2.3,1726427179.257243,0,1726427179.2592335,-0.8,-0.008
1726427180.2882583,-0.99,-0.001,-0.006,0.021,1726427180.2862542,1.01,-2.3,1726427180.2842078,0,1726427180.2862542,-0.8,-0.008
1726427181.5508525,-0.99,-0.001,-0.006,0.021,1726427181.5508525,1.01,-2.3,1726427181.549356,0,1726427181.5500743,-0.8,-0.008
1726427182.7435026,-0.99,-0.001,-0.006,0.021,1726427182.7425003,1.01,-2.3,1726427182.7405095,0,1726427182.7425003,-0.8,-0.008
1726427183.7452343,-0.99,-0.001,-0.006,0.021,1726427183.7452343,1.01,-2.3,1726427183.7433162,0,1726427183.7442193,-0.8,-0.008
1726427184.752221,-0.99,-0.001,-0.006,0.021,1726427184.7512236,1.01,-2.3,1726427184.7503016,0,1726427184.7512236,-0.8,-0.008
1726427185.856021,-0.99,-0.001,-0.006,0.021,1726427185.8549645,1.01,-2.3,1726427185.8519285,0,1726427185.853923,-0.8,-0.008
1726427187.4640052,-0.99,-0.001,-0.006,0.021,1726427187.4640052,1.01,-2.3,1726427187.4608786,0,1726427187.463022,-0.8,-0.008
1726427189.0354137,-0.99,-0.001,-0.006,0.021,1726427189.034466,1.01,-2.3,1726427189.031189,0,1726427189.0334663,-0.8,-0.008
1726427190.3910403,-0.99,-0.001,-0.006,0.021,1726427190.3910403,1.01,-2.3,1726427190.3869863,0,1726427190.390003,-0.8,-0.008
1726427191.69251,-0.99,-0.001,-0.006,0.021,1726427191.69251,1.01,-2.3,1726427191.690469,0,1726427191.691514,-0.8,-0.008
1726427193.1809537,-0.99,-0.001,-0.006,0.021,1726427193.1799495,1.01,-2.3,1726427193.1779137,0,1726427193.1799495,-0.8,-0.008
1726427194.4818451,-0.99,-0.001,-0.006,0.021,1726427194.4809365,1.01,-2.3,1726427194.4799213,0,1726427194.4809365,-0.8,-0.008
1726427195.9009235,-0.99,-0.001,-0.006,0.021,1726427195.89992,1.01,-2.3,1726427195.8979208,0,1726427195.8989162,-0.8,-0.008
1726427197.4201097,-0.99,-0.001,-0.006,0.021,1726427197.4201097,1.01,-2.3,1726427197.4175541,0,1726427197.4193025,-0.8,-0.008
1726427198.877266,-0.99,-0.001,-0.006,0.021,1726427198.8763494,1.01,-2.3,1726427198.8732278,0,1726427198.8752873,-0.8,-0.008
1726427200.1483006,-0.99,-0.001,-0.006,0.021,1726427200.1473403,1.01,-2.3,1726427200.1453028,0,1726427200.1463003,-0.8,-0.008
1726427201.6072428,-0.99,-0.001,-0.006,0.021,1726427201.60525,1.01,-2.3,1726427201.602258,0,1726427201.604179,-0.8,-0.008
1726427203.2014298,-0.99,-0.001,-0.006,0.021,1726427203.2003753,1.01,-2.3,1726427203.1984546,0,1726427203.199429,-0.8,-0.008
1726427204.6149285,-0.99,-0.001,-0.006,0.021,1726427204.6139433,1.01,-2.3,1726427204.611929,0,1726427204.612935,-0.8,-0.008
1726427206.111482,-0.99,-0.001,-0.006,0.021,1726427206.111482,1.01,-2.3,1726427206.1083465,0,1726427206.1104693,-0.8,-0.008
1726427207.5424602,-0.99,-0.001,-0.006,0.021,1726427207.5414755,1.01,-2.3,1726427207.5372498,0,1726427207.5405002,-0.8,-0.008
1726427209.1605837,-0.99,-0.001,-0.006,0.021,1726427209.1595085,1.01,-2.3,1726427209.1560907,0,1726427209.1595085,-0.8,-0.008
1726427210.8273454,-0.99,-0.001,-0.006,0.021,1726427210.8263206,1.01,-2.3,1726427210.822307,0,1726427210.825328,-0.8,-0.008
1726427212.2652733,-0.99,-0.001,-0.006,0.021,1726427212.2642658,1.01,-2.3,1726427212.262257,0,1726427212.2642658,-0.8,-0.008
1726427214.0779223,-0.99,-0.001,-0.006,0.021,1726427214.0779223,1.01,-2.3,1726427214.074903,0,1726427214.0769002,-0.8,-0.008
1726427215.8946378,-0.99,-0.001,-0.006,0.021,1726427215.8946378,1.01,-2.3,1726427215.8921096,0,1726427215.8936439,-0.8,-0.008
1726427217.5413504,-0.99,-0.001,-0.006,0.021,1726427217.539413,1.01,-2.3,1726427217.535105,0,1726427217.5373352,-0.8,-0.008
1726427219.5237532,-0.99,-0.001,-0.006,0.021,1726427219.5216682,1.01,-2.3,1726427219.5185292,0,1726427219.520671,-0.8,-0.008
1726427221.3457894,-0.99,-0.001,-0.006,0.021,1726427221.3447742,1.01,-2.3,1726427221.3435152,0,1726427221.3435152,-0.8,-0.008
1726427222.9690838,-0.99,-0.001,-0.006,0.021,1726427222.9690838,1.01,-2.3,1726427222.964849,0,1726427222.9680455,-0.8,-0.008
1726427224.7592857,-0.99,-0.001,-0.006,0.021,1726427224.7582386,1.01,-2.3,1726427224.7572532,0,1726427224.7582386,-0.8,-0.008
1726427226.6681721,-0.99,-0.001,-0.006,0.021,1726427226.6671307,1.01,-2.3,1726427226.6661856,0,1726427226.6671307,-0.8,-0.008
1726427227.814443,-0.99,-0.001,-0.006,0.021,1726427227.814443,1.01,-2.3,1726427227.8124676,0,1726427227.8133993,-0.8,-0.008
1726427228.988985,-0.99,-0.001,-0.006,0.021,1726427228.9879138,1.01,-2.3,1726427228.9869597,0,1726427228.9879138,-0.8,-0.008
1726427230.1080866,-0.99,-0.001,-0.006,0.021,1726427230.1080866,1.01,-2.3,1726427230.1070867,0,1726427230.1080866,-0.8,-0.008
1726427231.306895,-0.99,-0.001,-0.006,0.021,1726427231.306895,1.01,-2.3,1726427231.3039048,0,1726427231.3058949,-0.8,-0.008
1726427232.5819163,-0.99,-0.001,-0.006,0.021,1726427232.5808604,1.01,-2.3,1726427232.5796247,0,1726427232.5808604,-0.8,-0.008
1726427233.7798626,-0.99,-0.001,-0.006,0.021,1726427233.7788923,1.01,-2.3,1726427233.777802,0,1726427233.7788923,-0.8,-0.008
1726427235.272068,-0.99,-0.001,-0.006,0.021,1726427235.2710683,1.01,-2.3,1726427235.2690742,0,1726427235.270068,-0.8,-0.008
1726427236.7098937,-0.99,-0.001,-0.006,0.021,1726427236.7098937,1.01,-2.3,1726427236.7079196,0,1726427236.7098937,-0.8,-0.008
1726427238.1098366,-0.99,-0.001,-0.006,0.021,1726427238.1098366,1.01,-2.3,1726427238.1087976,0,1726427238.1087976,-0.8,-0.008
1726427239.4587822,-0.99,-0.001,-0.006,0.021,1726427239.4587822,1.01,-2.3,1726427239.453793,0,1726427239.4578216,-0.8,-0.008
1726427241.402583,-0.99,-0.001,-0.006,0.021,1726427241.402583,1.01,-2.3,1726427241.4005013,0,1726427241.4015634,-0.8,-0.008
1726427243.2100413,-0.99,-0.001,-0.006,0.021,1726427243.2090464,1.01,-2.3,1726427243.204945,0,1726427243.2090464,-0.8,-0.008
1726427244.9444318,-0.99,-0.001,-0.006,0.021,1726427244.9434302,1.01,-2.3,1726427244.9413922,0,1726427244.9424355,-0.8,-0.008
1726427246.9895961,-0.99,-0.001,-0.006,0.021,1726427246.9886043,1.01,-2.3,1726427246.985511,0,1726427246.9876628,-0.8,-0.008
1726427248.8307188,-0.99,-0.001,-0.006,0.021,1726427248.8307188,1.01,-2.3,1726427248.828819,0,1726427248.8296802,-0.8,-0.008
1726427250.1450374,-0.99,-0.001,-0.006,0.021,1726427250.1440804,1.01,-2.3,1726427250.1420596,0,1726427250.143032,-0.8,-0.008
1726427251.3971503,-0.99,-0.001,-0.006,0.021,1726427251.3971503,1.01,-2.3,1726427251.3913767,0,1726427251.3960972,-0.8,-0.008
1726427252.695026,-0.99,-0.001,-0.006,0.021,1726427252.693952,1.01,-2.3,1726427252.6929166,0,1726427252.693952,-0.8,-0.008
1726427253.9584148,-0.99,-0.001,-0.006,0.021,1726427253.9574296,1.01,-2.3,1726427253.9534707,0,1726427253.9554121,-0.8,-0.008
1726427255.2346659,-0.99,-0.001,-0.006,0.021,1726427255.2337103,1.01,-2.3,1726427255.2318146,0,1726427255.2337103,-0.8,-0.008
1726427256.5776494,-0.99,-0.001,-0.006,0.021,1726427256.5776494,1.01,-2.3,1726427256.574664,0,1726427256.576708,-0.8,-0.008
1726427258.232344,-0.99,-0.001,-0.006,0.021,1726427258.2313588,1.01,-2.3,1726427258.2293346,0,1726427258.2303257,-0.8,-0.008
1726427259.5779252,-0.99,-0.001,-0.006,0.021,1726427259.5769477,1.01,-2.3,1726427259.574976,0,1726427259.5769477,-0.8,-0.008
1726427260.9014533,-0.99,-0.001,-0.006,0.021,1726427260.9004588,1.01,-2.3,1726427260.8984463,0,1726427260.9004588,-0.8,-0.008
1726427262.395721,-0.99,-0.001,-0.006,0.021,1726427262.3946636,1.01,-2.3,1726427262.3926625,0,1726427262.3936799,-0.8,-0.008
1726427263.771668,-0.99,-0.001,-0.006,0.021,1726427263.7706702,1.01,-2.3,1726427263.767669,0,1726427263.769667,-0.8,-0.008
1726427265.0826466,-0.99,-0.001,-0.006,0.021,1726427265.081611,1.01,-2.3,1726427265.079468,0,1726427265.080612,-0.8,-0.008
1726427266.396404,-0.99,-0.001,-0.006,0.021,1726427266.395391,1.01,-2.3,1726427266.3933535,0,1726427266.394421,-0.8,-0.008
1726427267.8283339,-0.99,-0.001,-0.006,0.021,1726427267.8273368,1.01,-2.3,1726427267.8253407,0,1726427267.8273368,-0.8,-0.008
1726427269.1961026,-0.99,-0.001,-0.006,0.021,1726427269.1961026,1.01,-2.3,1726427269.1930192,0,1726427269.1941557,-0.8,-0.008
1726427270.5852516,-0.99,-0.001,-0.006,0.021,1726427270.5843184,1.01,-2.3,1726427270.5812016,0,1726427270.5833707,-0.8,-0.008
1726427271.9294016,-0.99,-0.001,-0.006,0.021,1726427271.928475,1.01,-2.3,1726427271.9264712,0,1726427271.928475,-0.8,-0.008
1726427273.223618,-0.99,-0.001,-0.006,0.021,1726427273.2215154,1.01,-2.3,1726427273.219591,0,1726427273.2205198,-0.8,-0.008
1726427274.7037563,-0.99,-0.001,-0.006,0.021,1726427274.7037563,1.01,-2.3,1726427274.7018907,0,1726427274.7027962,-0.8,-0.008
1726427276.0495787,-0.99,-0.001,-0.006,0.021,1726427276.0495787,1.01,-2.3,1726427276.0465775,0,1726427276.0475764,-0.8,-0.008
1726427278.047937,-0.99,-0.001,-0.006,0.021,1726427278.046273,1.01,-2.3,1726427278.043197,0,1726427278.045252,-0.8,-0.008
1726427279.992801,-0.99,-0.001,-0.006,0.021,1726427279.9918325,1.01,-2.3,1726427279.9898033,0,1726427279.9918325,-0.8,-0.008
1726427281.4489377,-0.99,-0.001,-0.006,0.021,1726427281.4479375,1.01,-2.3,1726427281.4468892,0,1726427281.4479375,-0.8,-0.008
1726427282.9270875,-0.99,-0.001,-0.006,0.021,1726427282.9260976,1.01,-2.3,1726427282.925038,0,1726427282.9260976,-0.8,-0.008
1726427284.3630688,-0.99,-0.001,-0.006,0.021,1726427284.3630688,1.01,-2.3,1726427284.3609753,0,1726427284.3620641,-0.8,-0.008
1726427286.4626353,-0.99,-0.001,-0.006,0.021,1726427286.4616354,1.01,-2.3,1726427286.4595993,0,1726427286.4616354,-0.8,-0.008
1726427288.328021,-0.99,-0.001,-0.006,0.021,1726427288.328021,1.01,-2.3,1726427288.3249629,0,1726427288.3271034,-0.8,-0.008
1726427290.3575494,-0.99,-0.001,-0.006,0.021,1726427290.3551013,1.01,-2.3,1726427290.3527696,0,1726427290.3551013,-0.8,-0.008
1726427292.219145,-0.99,-0.001,-0.006,0.021,1726427292.2180946,1.01,-2.3,1726427292.2160795,0,1726427292.2180946,-0.8,-0.008
1726427293.9985583,-0.99,-0.001,-0.006,0.021,1726427293.9985583,1.01,-2.3,1726427293.9965646,0,1726427293.997564,-0.8,-0.008
1726427296.07113,-0.99,-0.001,-0.006,0.021,1726427296.0701375,1.01,-2.3,1726427296.0681596,0,1726427296.069118,-0.8,-0.008
1726427297.8619163,-0.99,-0.001,-0.006,0.021,1726427297.8608706,1.01,-2.3,1726427297.8578928,0,1726427297.8608706,-0.8,-0.008
1726427299.6513789,-0.99,-0.001,-0.006,0.021,1726427299.6504445,1.01,-2.3,1726427299.6483788,0,1726427299.6494172,-0.8,-0.008
1726427301.9366674,-0.99,-0.001,-0.006,0.021,1726427301.9356256,1.01,-2.3,1726427301.9337034,0,1726427301.9356256,-0.8,-0.008
1726427303.7996647,-0.99,-0.001,-0.006,0.021,1726427303.7986698,1.01,-2.3,1726427303.7966826,0,1726427303.7986698,-0.8,-0.008
1726427306.175504,-0.99,-0.001,-0.006,0.021,1726427306.175504,1.01,-2.3,1726427306.1723886,0,1726427306.1734848,-0.8,-0.008
1726427308.3983674,-0.99,-0.001,-0.006,0.021,1726427308.3983674,1.01,-2.3,1726427308.3954399,0,1726427308.3973658,-0.8,-0.008
1726427310.3146465,-0.99,-0.001,-0.006,0.021,1726427310.313602,1.01,-2.3,1726427310.3105652,0,1726427310.3125985,-0.8,-0.008
1726427312.642387,-0.99,-0.001,-0.006,0.021,1726427312.6405687,1.01,-2.3,1726427312.6374862,0,1726427312.6393833,-0.8,-0.008
1726427314.5124187,-0.99,-0.001,-0.006,0.021,1726427314.51143,1.01,-2.3,1726427314.5093741,0,1726427314.510392,-0.8,-0.008
1726427316.5833328,-0.99,-0.001,-0.006,0.021,1726427316.5823169,1.01,-2.3,1726427316.5812778,0,1726427316.5823169,-0.8,-0.008
1726427318.7158856,-0.99,-0.001,-0.006,0.021,1726427318.7148798,1.01,-2.3,1726427318.712945,0,1726427318.7138958,-0.8,-0.008
1726427320.581009,-0.99,-0.001,-0.006,0.021,1726427320.5800161,1.01,-2.3,1726427320.577771,0,1726427320.5790062,-0.8,-0.008
1726427322.688431,-0.99,-0.001,-0.006,0.021,1726427322.6874259,1.01,-2.3,1726427322.6855009,0,1726427322.6874259,-0.8,-0.008
1726427324.6628919,-0.99,-0.001,-0.006,0.021,1726427324.6618888,1.01,-2.3,1726427324.6588616,0,1726427324.6608384,-0.8,-0.008
1726427326.6488323,-0.99,-0.001,-0.006,0.021,1726427326.6478376,1.01,-2.3,1726427326.645797,0,1726427326.64681,-0.8,-0.008
1726427328.718597,-0.99,-0.001,-0.006,0.021,1726427328.7176192,1.01,-2.3,1726427328.7155936,0,1726427328.7176192,-0.8,-0.008
1726427330.6142404,-0.99,-0.001,-0.006,0.021,1726427330.6142404,1.01,-2.3,1726427330.6120667,0,1726427330.613203,-0.8,-0.008
1726427332.5825222,-0.99,-0.001,-0.006,0.021,1726427332.5825222,1.01,-2.3,1726427332.580408,0,1726427332.5815208,-0.8,-0.008
1726427334.4797747,-0.99,-0.001,-0.006,0.021,1726427334.4787643,1.01,-2.3,1726427334.4758236,0,1726427334.4777668,-0.8,-0.008
1726427336.3961527,-0.99,-0.001,-0.006,0.021,1726427336.3951468,1.01,-2.3,1726427336.393149,0,1726427336.3951468,-0.8,-0.008
1726427338.5811946,-0.99,-0.001,-0.006,0.021,1726427338.5802035,1.01,-2.3,1726427338.576853,0,1726427338.5792072,-0.8,-0.008
1726427340.8011842,-0.99,-0.001,-0.006,0.021,1726427340.8001828,1.01,-2.3,1726427340.7981796,0,1726427340.799179,-0.8,-0.008
1726427342.6997008,-0.99,-0.001,-0.006,0.021,1726427342.6997008,1.01,-2.3,1726427342.697756,0,1726427342.6986954,-0.8,-0.008
1726427344.7714894,-0.99,-0.001,-0.006,0.021,1726427344.7704484,1.01,-2.3,1726427344.7675064,0,1726427344.76945,-0.8,-0.008
1726427346.713703,-0.99,-0.001,-0.006,0.021,1726427346.7127755,1.01,-2.3,1726427346.709605,0,1726427346.7116988,-0.8,-0.008
1726427348.5854611,-0.99,-0.001,-0.006,0.021,1726427348.5854611,1.01,-2.3,1726427348.5840776,0,1726427348.5854611,-0.8,-0.008
1726427350.5020826,-0.99,-0.001,-0.006,0.021,1726427350.5010984,1.01,-2.3,1726427350.4990418,0,1726427350.5010984,-0.8,-0.008
1726427352.411477,-0.99,-0.001,-0.006,0.021,1726427352.410481,1.01,-2.3,1726427352.4054842,0,1726427352.409468,-0.8,-0.008
1726427354.4254863,-0.99,-0.001,-0.006,0.021,1726427354.4254863,1.01,-2.3,1726427354.420488,0,1726427354.4234722,-0.8,-0.008
1726427356.4525492,-0.99,-0.001,-0.006,0.021,1726427356.451547,1.01,-2.3,1726427356.44805,0,1726427356.4505575,-0.8,-0.008
1726427358.3850088,-0.99,-0.001,-0.006,0.021,1726427358.3840537,1.01,-2.3,1726427358.3820095,0,1726427358.3830488,-0.8,-0.008
1726427360.6085489,-0.99,-0.001,-0.006,0.021,1726427360.6065996,1.01,-2.3,1726427360.6045384,0,1726427360.6055295,-0.8,-0.008
1726427362.2923894,-0.99,-0.001,-0.006,0.021,1726427362.2903852,1.01,-2.3,1726427362.2873733,0,1726427362.289432,-0.8,-0.008
1726427364.0159051,-0.99,-0.001,-0.006,0.021,1726427364.0159051,1.01,-2.3,1726427364.0139723,0,1726427364.0149045,-0.8,-0.008
1726427365.8792477,-0.99,-0.001,-0.006,0.021,1726427365.8782187,1.01,-2.3,1726427365.8742104,0,1726427365.8772306,-0.8,-0.008
1726427367.721329,-0.99,-0.001,-0.006,0.021,1726427367.721329,1.01,-2.3,1726427367.7183192,0,1726427367.7203438,-0.8,-0.008
1726427369.8376374,-0.99,-0.001,-0.006,0.021,1726427369.836657,1.01,-2.3,1726427369.8345628,0,1726427369.836657,-0.8,-0.008
1726427371.978909,-0.99,-0.001,-0.006,0.021,1726427371.9779198,1.01,-2.3,1726427371.9739084,0,1726427371.9769597,-0.8,-0.008
1726427373.9279668,-0.99,-0.001,-0.006,0.021,1726427373.926965,1.01,-2.3,1726427373.9238183,0,1726427373.9259777,-0.8,-0.008
1726427376.071457,-0.99,-0.001,-0.006,0.021,1726427376.0704913,1.01,-2.3,1726427376.0673966,0,1726427376.0694458,-0.8,-0.008
1726427378.1827505,-0.99,-0.001,-0.006,0.021,1726427378.1817458,1.01,-2.3,1726427378.1797106,0,1726427378.1817458,-0.8,-0.008
1726427380.150575,-0.99,-0.001,-0.006,0.021,1726427380.150575,1.01,-2.3,1726427380.148886,0,1726427380.1500366,-0.8,-0.008
1726427382.2357626,-0.99,-0.001,-0.006,0.021,1726427382.2347105,1.01,-2.3,1726427382.2326806,0,1726427382.2347105,-0.8,-0.008
1726427384.4103909,-0.99,-0.001,-0.006,0.021,1726427384.4084332,1.01,-2.3,1726427384.4054513,0,1726427384.4064891,-0.8,-0.008
1726427386.4719849,-0.99,-0.001,-0.006,0.021,1726427386.470986,1.01,-2.3,1726427386.4679966,0,1726427386.4699922,-0.8,-0.008
1726427388.6574078,-0.99,-0.001,-0.006,0.021,1726427388.6564078,1.01,-2.3,1726427388.6534111,0,1726427388.655424,-0.8,-0.008
1726427390.6298823,-0.99,-0.001,-0.006,0.021,1726427390.6295757,1.01,-2.3,1726427390.6285112,0,1726427390.6290758,-0.8,-0.008
1726427392.4487123,-0.99,-0.001,-0.006,0.021,1726427392.4477074,1.01,-2.3,1726427392.4457116,0,1726427392.4477074,-0.8,-0.008
1726427394.4835105,-0.99,-0.001,-0.006,0.021,1726427394.4835105,1.01,-2.3,1726427394.481469,0,1726427394.4825034,-0.8,-0.008
1726427396.6655588,-0.99,-0.001,-0.006,0.021,1726427396.6655588,1.01,-2.3,1726427396.663595,0,1726427396.6645637,-0.8,-0.008
1726427398.8499978,-0.99,-0.001,-0.006,0.021,1726427398.8490465,1.01,-2.3,1726427398.845501,0,1726427398.8480043,-0.8,-0.008
1726427400.862863,-0.99,-0.001,-0.006,0.021,1726427400.862863,1.01,-2.3,1726427400.8598602,0,1726427400.8619497,-0.8,-0.008
1726427402.9197142,-0.99,-0.001,-0.006,0.021,1726427402.9187188,1.01,-2.3,1726427402.916774,0,1726427402.9177618,-0.8,-0.008
1726427404.8539972,-0.99,-0.001,-0.006,0.021,1726427404.8530202,1.01,-2.3,1726427404.8510141,0,1726427404.8519547,-0.8,-0.008
1726427407.0105858,-0.99,-0.001,-0.006,0.021,1726427407.0084474,1.01,-2.3,1726427407.0055194,0,1726427407.0075293,-0.8,-0.008
1726427408.8084362,-0.99,-0.001,-0.006,0.021,1726427408.8070982,1.01,-2.3,1726427408.805486,0,1726427408.8064482,-0.8,-0.008
1726427410.766384,-0.99,-0.001,-0.006,0.021,1726427410.7653725,1.01,-2.3,1726427410.7633839,0,1726427410.7643259,-0.8,-0.008
1726427413.2354245,-0.99,-0.001,-0.006,0.021,1726427413.2354245,1.01,-2.3,1726427413.2325468,0,1726427413.234464,-0.8,-0.008
1726427415.3129287,-0.99,-0.001,-0.006,0.021,1726427415.3129287,1.01,-2.3,1726427415.307868,0,1726427415.31143,-0.8,-0.008
1726427417.307169,-0.99,-0.001,-0.006,0.021,1726427417.306015,1.01,-2.3,1726427417.3048115,0,1726427417.306015,-0.8,-0.008
1726427419.396925,-0.99,-0.001,-0.006,0.021,1726427419.3959663,1.01,-2.3,1726427419.3940203,0,1726427419.3949807,-0.8,-0.008
1726427421.300722,-0.99,-0.001,-0.006,0.021,1726427421.300722,1.01,-2.3,1726427421.297786,0,1726427421.2997568,-0.8,-0.008
1726427423.5218801,-0.99,-0.001,-0.006,0.021,1726427423.520882,1.01,-2.3,1726427423.5188437,0,1726427423.520882,-0.8,-0.008
1726427425.4203618,-0.99,-0.001,-0.006,0.021,1726427425.4193635,1.01,-2.3,1726427425.4173281,0,1726427425.4183257,-0.8,-0.008
1726427427.4034579,-0.99,-0.001,-0.006,0.021,1726427427.402474,1.01,-2.3,1726427427.4007907,0,1726427427.402474,-0.8,-0.008
1726427429.532842,-0.99,-0.001,-0.006,0.021,1726427429.5318398,1.01,-2.3,1726427429.5293593,0,1726427429.5318398,-0.8,-0.008
1726427431.5166125,-0.99,-0.001,-0.006,0.021,1726427431.5156124,1.01,-2.3,1726427431.5135736,0,1726427431.5156124,-0.8,-0.008
1726427433.8332388,-0.99,-0.001,-0.006,0.021,1726427433.8322852,1.01,-2.3,1726427433.8302958,0,1726427433.831285,-0.8,-0.008
1726427435.7967854,-0.99,-0.001,-0.006,0.021,1726427435.7957919,1.01,-2.3,1726427435.7937663,0,1726427435.79474,-0.8,-0.008
1726427437.7611666,-0.99,-0.001,-0.006,0.021,1726427437.7601767,1.01,-2.3,1726427437.756224,0,1726427437.7581713,-0.8,-0.008
1726427440.069956,-0.99,-0.001,-0.006,0.021,1726427440.0689335,1.01,-2.3,1726427440.066955,0,1726427440.0689335,-0.8,-0.008
1726427441.9045987,-0.99,-0.001,-0.006,0.021,1726427441.9035652,1.01,-2.3,1726427441.9015832,0,1726427441.9025884,-0.8,-0.008
1726427444.055825,-0.99,-0.001,-0.006,0.021,1726427444.055825,1.01,-2.3,1726427444.0530035,0,1726427444.0548642,-0.8,-0.008
1726427446.2175994,-0.99,-0.001,-0.006,0.021,1726427446.2165987,1.01,-2.3,1726427446.2146542,0,1726427446.2155914,-0.8,-0.008
1726427448.2573035,-0.99,-0.001,-0.006,0.021,1726427448.25631,1.01,-2.3,1726427448.2543106,0,1726427448.2553012,-0.8,-0.008
1726427450.2394059,-0.99,-0.001,-0.006,0.021,1726427450.2394059,1.01,-2.3,1726427450.2374203,0,1726427450.238456,-0.8,-0.008
1726427452.2648876,-0.99,-0.001,-0.006,0.021,1726427452.2638752,1.01,-2.3,1726427452.2618291,0,1726427452.2628772,-0.8,-0.008
1726427454.7381356,-0.99,-0.001,-0.006,0.021,1726427454.7381356,1.01,-2.3,1726427454.7371142,0,1726427454.7381356,-0.8,-0.008
1726427457.0883884,-0.99,-0.001,-0.006,0.021,1726427457.0883884,1.01,-2.3,1726427457.0873594,0,1726427457.0873594,-0.8,-0.008
1726427458.5883384,-0.99,-0.001,-0.006,0.021,1726427458.5883384,1.01,-2.3,1726427458.5864794,0,1726427458.5883384,-0.8,-0.008
1726427460.1009798,-0.99,-0.001,-0.006,0.021,1726427460.0993252,1.01,-2.3,1726427460.0973737,0,1726427460.0993252,-0.8,-0.008
1726427461.509072,-0.99,-0.001,-0.006,0.021,1726427461.5080225,1.01,-2.3,1726427461.5059814,0,1726427461.5070717,-0.8,-0.008
1726427462.8605554,-0.99,-0.001,-0.006,0.021,1726427462.8594992,1.01,-2.3,1726427462.8576076,0,1726427462.8584974,-0.8,-0.008
1726427464.1659434,-0.99,-0.001,-0.006,0.021,1726427464.1655643,1.01,-2.3,1726427464.1644459,0,1726427464.1655643,-0.8,-0.008
1726427465.5203822,-0.99,-0.001,-0.006,0.021,1726427465.5203822,1.01,-2.3,1726427465.5182323,0,1726427465.5198228,-0.8,-0.008
1726427466.8137405,-0.99,-0.001,-0.006,0.021,1726427466.8137405,1.01,-2.3,1726427466.8127327,0,1726427466.8137405,-0.8,-0.008
1726427468.1504698,-0.99,-0.001,-0.006,0.021,1726427468.1501484,1.01,-2.3,1726427468.1481285,0,1726427468.149117,-0.8,-0.008
1726427469.4873316,-0.99,-0.001,-0.006,0.021,1726427469.4873316,1.01,-2.3,1726427469.4856424,0,1726427469.4870634,-0.8,-0.008
1726427470.8777454,-0.99,-0.001,-0.006,0.021,1726427470.8777454,1.01,-2.3,1726427470.8746948,0,1726427470.8767524,-0.8,-0.008
1726427472.1658163,-0.99,-0.001,-0.006,0.021,1726427472.1658163,1.01,-2.3,1726427472.164754,0,1726427472.1658163,-0.8,-0.008
1726427473.5342762,-0.99,-0.001,-0.006,0.021,1726427473.5342762,1.01,-2.3,1726427473.5321398,0,1726427473.5333178,-0.8,-0.008
1726427474.9043026,-0.99,-0.001,-0.006,0.021,1726427474.9032998,1.01,-2.3,1726427474.9022505,0,1726427474.9032998,-0.8,-0.008
1726427476.350053,-0.99,-0.001,-0.006,0.021,1726427476.3488052,1.01,-2.3,1726427476.3478057,0,1726427476.3488052,-0.8,-0.008
1726427477.6664333,-0.99,-0.001,-0.006,0.021,1726427477.665449,1.01,-2.3,1726427477.6644676,0,1726427477.665449,-0.8,-0.008
1726427479.0033896,-0.99,-0.001,-0.006,0.021,1726427479.0033896,1.01,-2.3,1726427479.001394,0,1726427479.0024343,-0.8,-0.008
1726427480.4176004,-0.99,-0.001,-0.006,0.021,1726427480.4176004,1.01,-2.3,1726427480.4166396,0,1726427480.4176004,-0.8,-0.008
1726427481.8108535,-0.99,-0.001,-0.006,0.021,1726427481.810615,1.01,-2.3,1726427481.8075225,0,1726427481.8095763,-0.8,-0.008
1726427483.1498282,-0.99,-0.001,-0.006,0.021,1726427483.1498282,1.01,-2.3,1726427483.1477396,0,1726427483.1488757,-0.8,-0.008
