Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1744737174.240525,39.988,24484.982,-0.022,17.513,0.001,0.005,1744737174.2903912,50.006,25511.618,34248.693,-6.059,-47.244,1.0,1744737174.3490646,116.87,-2.8,1744737174.2165887,45343,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30191, 3860, 1741, 1166, 839, 671, 1055, 798, 650, 534, 416, 377, 363, 376, 317, 264, 296, 209, 132, 102, 76, 80, 66, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737174.45303,3725.3199999999993,24.794000000000008,1744737175.237462,nan,nan,nan,nan,1744736020.027945,nan
1744737175.254417,39.987,24483.221,-0.008,17.513,0.001,0.002,1744737175.2978003,50.005,25512.102,34244.445,-6.114,-45.884,1.0,1744737175.3564749,116.9,-2.8,1744737175.2195146,45380,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30206, 3866, 1744, 1166, 839, 674, 1060, 799, 651, 534, 417, 378, 363, 377, 317, 264, 296, 209, 132, 102, 76, 80, 66, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737175.442127,3497.4400000000005,10.625733333333333,1744737176.2425942,nan,nan,nan,nan,1744736020.027945,nan
1744737176.2595494,39.997,24487.227,-0.003,15.889,-0.001,0.002,1744737176.303066,50.004,25512.977,34242.005,-5.748,-46.992,1.0,1744737176.364329,116.95,-2.8,1744737176.2256687,45423,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30226, 3868, 1748, 1168, 845, 674, 1061, 801, 651, 534, 419, 379, 364, 378, 317, 264, 296, 210, 132, 102, 76, 80, 66, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737176.4663596,3308.000000000001,30.385066666666667,1744737177.2363188,nan,nan,nan,nan,1744736020.027945,nan
1744737177.2522762,40.015,24500.836,-0.003,15.889,-0.001,0.005,1744737177.2932115,50.006,25515.727,34275.306,-6.79,-46.588,1.0,1744737177.357243,116.98,-2.8,1744737177.2343218,45443,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30238, 3871, 1749, 1168, 845, 674, 1061, 801, 652, 534, 419, 379, 365, 378, 317, 264, 296, 210, 132, 102, 78, 80, 66, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737177.4574094,3742.8533333333335,24.210399999999996,1744737178.24268,nan,nan,nan,nan,1744736020.027945,nan
1744737178.258722,40.005,24497.486,-0.004,19.102,-0.0,0.005,1744737178.2997732,50.003,25515.164,34267.418,-6.172,-47.143,1.0,1744737178.3640068,117.0,-2.8,1744737178.2251968,45486,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30262, 3875, 1751, 1172, 846, 674, 1061, 802, 652, 536, 419, 379, 366, 380, 317, 264, 297, 210, 132, 102, 78, 80, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737178.4630704,3687.9333333333334,12.061999999999996,1744737179.2632523,nan,nan,nan,nan,1744736020.027945,nan
1744737179.277214,40.011,24506.436,0.025,19.102,-0.0,0.005,1744737179.3221238,49.999,25513.062,34252.337,-5.89,-46.418,1.0,1744737179.3719378,117.04,-2.8,1744737179.242327,45510,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30274, 3877, 1752, 1174, 847, 675, 1062, 802, 652, 537, 420, 379, 366, 380, 317, 264, 298, 210, 133, 102, 78, 80, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737179.4704804,3282.8000000000006,24.46213333333333,1744737180.2363238,nan,nan,nan,nan,1744736020.027945,nan
1744737180.2472925,40.013,24512.462,0.025,16.691,-0.001,0.005,1744737180.2957213,50.0,25513.062,34264.688,-6.05,-46.74,1.0,1744737180.3489165,117.1,-2.8,1744737180.220039,45543,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30288, 3881, 1757, 1176, 848, 678, 1063, 802, 652, 537, 420, 379, 366, 380, 317, 264, 298, 211, 133, 102, 78, 82, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737180.4468822,3686.706666666666,24.9472,1744737181.238199,nan,nan,nan,nan,1744736020.027945,nan
1744737181.248173,40.013,24512.462,0.012,16.691,-0.001,0.005,1744737181.303014,50.0,25512.979,34257.512,-5.775,-46.338,1.0,1744737181.355553,117.14,-2.9,1744737181.2130272,45571,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30298, 3883, 1760, 1179, 851, 679, 1066, 802, 652, 537, 421, 379, 366, 380, 317, 264, 298, 211, 134, 102, 78, 83, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737181.4524195,3536.5066666666658,13.678400000000002,1744737182.232143,nan,nan,nan,nan,1744736020.027945,nan
1744737182.2494383,39.988,24507.146,0.012,16.691,-0.001,0.002,1744737182.2934382,50.002,25514.26,34276.54,-6.144,-46.633,1.0,1744737182.3491058,117.17,-2.9,1744737182.2152123,45601,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30310, 3888, 1760, 1181, 854, 679, 1068, 803, 653, 538, 422, 379, 367, 380, 317, 264, 298, 211, 134, 102, 79, 83, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737182.442628,3186.4400000000005,22.956000000000003,1744737183.2404108,nan,nan,nan,nan,1744736020.027945,nan
1744737183.248449,39.993,24507.311,0.012,16.653,-0.001,0.002,1744737183.2994902,49.999,25512.511,34286.839,-6.395,-47.482,1.0,1744737183.356566,117.23,-3.0,1744737183.232424,45632,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30323, 3891, 1762, 1183, 856, 680, 1069, 804, 655, 538, 422, 379, 368, 380, 318, 265, 298, 211, 134, 103, 79, 83, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737183.449462,3815.440000000001,24.727199999999996,1744737184.2297015,nan,nan,nan,nan,1744736020.027945,nan
1744737184.2512226,39.981,24491.82,-0.009,16.653,-0.0,0.004,1744737184.2903059,49.999,25511.821,34289.874,-6.399,-46.259,1.0,1744737184.3483396,117.28,-3.0,1744737184.212749,45659,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30335, 3893, 1764, 1186, 856, 682, 1071, 804, 656, 538, 424, 379, 368, 380, 318, 266, 298, 211, 134, 103, 79, 83, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737184.4407685,3527.8799999999997,11.776399999999999,1744737185.230709,nan,nan,nan,nan,1744736020.027945,nan
1744737185.2447004,40.014,24504.581,-0.002,16.772,0.001,0.004,1744737185.2823274,50.002,25513.365,34277.126,-5.847,-46.665,1.0,1744737185.356191,117.3,-3.0,1744737185.2137854,45687,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30350, 3894, 1767, 1187, 857, 683, 1073, 804, 658, 538, 424, 380, 368, 380, 318, 267, 298, 211, 134, 103, 79, 83, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737185.4481492,3600.6133333333332,28.20666666666667,1744737186.261624,nan,nan,nan,nan,1744736020.027945,nan
1744737186.2705665,40.0,24495.475,-0.002,16.772,0.001,0.007,1744737186.318704,49.997,25510.431,34287.575,-6.009,-47.131,1.0,1744737186.364407,117.34,-3.1,1744737186.2336652,45714,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30359, 3899, 1770, 1187, 857, 684, 1075, 805, 658, 538, 424, 381, 369, 381, 319, 267, 299, 211, 134, 103, 79, 84, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737186.470461,3466.146666666667,21.73253333333333,1744737187.2584524,nan,nan,nan,nan,1744736020.027945,nan
1744737187.2674205,40.0,24495.475,-0.002,16.772,0.001,0.007,1744737187.3152921,50.002,25513.087,34285.732,-6.15,-46.307,1.0,1744737187.373125,117.37,-3.1,1744737187.241521,45751,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30378, 3904, 1770, 1189, 861, 686, 1078, 806, 659, 538, 424, 381, 369, 381, 319, 267, 299, 211, 134, 103, 79, 84, 67, 60, 57, 41, 39, 28, 26, 29, 29, 455]",1744737187.477606,3499.4533333333334,11.2304,1744737188.2592194,nan,nan,nan,nan,1744736020.027945,nan
1744737188.277162,39.978,24482.37,-0.002,16.497,0.0,0.007,1744737188.315658,50.004,25514.544,34282.768,-6.345,-46.882,1.0,1744737188.37963,117.4,-3.2,1744737188.2422476,45791,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30396, 3913, 1774, 1190, 861, 686, 1078, 807, 662, 538, 425, 382, 370, 381, 319, 267, 299, 211, 134, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737188.483567,3542.146666666667,30.3252,1744737189.258537,nan,nan,nan,nan,1744736020.027945,nan
1744737189.2675066,39.966,24458.512,0.015,16.497,0.0,0.003,1744737189.3218002,50.002,25514.3,34288.274,-6.317,-46.681,1.0,1744737189.3732028,117.45,-3.3,1744737189.2419944,45813,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30409, 3915, 1775, 1191, 861, 686, 1079, 807, 662, 539, 426, 382, 370, 382, 320, 267, 299, 211, 134, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737189.474791,3205.0666666666666,nan,1744737190.257729,nan,nan,nan,nan,1744736020.027945,nan
1744737190.2684023,40.002,24470.285,-0.006,15.13,0.0,0.003,1744737190.312222,50.002,25516.057,34278.005,-6.011,-45.804,1.0,1744737190.364204,117.47,-3.3,1744737190.2397995,45843,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30422, 3918, 1778, 1194, 862, 686, 1080, 808, 664, 539, 426, 382, 371, 382, 320, 267, 299, 212, 135, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737190.4663057,3362.7999999999997,15.159466666666665,1744737191.252767,nan,nan,nan,nan,1744736020.027945,nan
1744737191.2699475,40.005,24467.982,-0.006,15.13,0.0,0.003,1744737191.3088436,50.002,25516.057,34278.005,-6.011,-45.804,1.0,1744737191.372518,117.54,-3.3,1744737191.2358303,45870,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30435, 3919, 1779, 1196, 863, 686, 1081, 811, 665, 539, 427, 384, 372, 382, 320, 267, 299, 212, 135, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737191.47199,3252.093333333333,24.98013333333333,1744737192.2802117,nan,nan,nan,nan,1744736020.027945,nan
1744737192.297167,40.005,24467.982,-0.006,15.13,0.0,0.003,1744737192.3410861,49.997,25512.102,34280.97,-5.839,-46.261,1.0,1744737192.397006,117.55,-3.3,1744737192.2586954,45899,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30449, 3922, 1783, 1197, 865, 687, 1082, 811, 665, 540, 427, 385, 372, 382, 320, 267, 299, 212, 136, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737192.4793606,2932.3733333333325,14.432399999999998,1744737193.2558339,nan,nan,nan,nan,1744736020.027945,nan
1744737193.2648315,40.013,24477.067,-0.006,16.688,0.0,0.003,1744737193.315515,49.997,25509.605,34306.789,-6.606,-46.042,1.0,1744737193.3725877,117.59,-3.2,1744737193.238878,45921,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30463, 3923, 1785, 1199, 865, 687, 1082, 813, 666, 540, 427, 385, 372, 382, 320, 267, 299, 212, 136, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737193.454995,3647.6,11.632000000000001,1744737194.2754078,nan,nan,nan,nan,1744736020.027945,nan
1744737194.2844138,40.004,24488.859,0.012,16.688,0.0,0.004,1744737194.3378367,49.996,25508.311,34284.687,-6.422,-47.194,1.0,1744737194.3955336,117.63,-3.1,1744737194.2535045,45942,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30476, 3926, 1785, 1199, 866, 688, 1083, 813, 666, 540, 428, 386, 372, 382, 320, 267, 299, 212, 136, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737194.4927561,3229.48,21.801466666666666,1744737195.2599213,nan,nan,nan,nan,1744736020.027945,nan
1744737194.2844138,40.004,24488.859,0.012,16.688,0.0,0.004,1744737194.3378367,49.996,25508.311,34284.687,-6.422,-47.194,1.0,1744737194.3955336,117.63,-3.1,1744737194.2535045,45942,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30476, 3926, 1785, 1199, 866, 688, 1083, 813, 666, 540, 428, 386, 372, 382, 320, 267, 299, 212, 136, 103, 79, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737194.4927561,3229.48,21.801466666666666,1744737195.2599213,nan,nan,nan,nan,1744736020.027945,nan
1744737195.2729034,40.026,24515.16,0.014,16.417,-0.0,0.004,1744737195.3158739,49.996,25507.653,34298.014,-6.38,-46.903,1.0,1744737195.3724425,117.65,-3.0,1744737195.2422836,45971,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30489, 3927, 1786, 1202, 869, 688, 1084, 813, 667, 540, 428, 386, 372, 383, 323, 267, 299, 212, 137, 103, 80, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737195.468711,3643.080000000001,nan,1744737196.256249,nan,nan,nan,nan,1744736020.027945,nan
1744737197.2697563,39.997,24517.768,0.014,15.391,0.0,0.001,1744737197.3092005,49.999,25506.021,34290.455,-6.216,-46.853,1.0,1744737197.3713703,117.72,-2.8,1744737197.2448263,46017,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30513, 3932, 1789, 1202, 872, 691, 1086, 813, 670, 540, 429, 386, 372, 383, 323, 267, 300, 212, 138, 103, 80, 84, 67, 60, 57, 42, 39, 28, 26, 29, 29, 455]",1744737197.4652283,3637.706666666665,17.461466666666663,1744737198.2522264,nan,nan,nan,nan,1744736020.027945,nan
1744737198.2698014,39.984,24514.459,0.017,15.391,0.0,0.006,1744737198.3150084,49.998,25504.777,34287.762,-6.157,-46.169,1.0,1744737198.364463,117.74,-2.8,1744737198.2353055,46047,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30525, 3935, 1790, 1203, 873, 692, 1089, 815, 670, 540, 430, 387, 372, 383, 323, 267, 300, 212, 139, 104, 80, 84, 68, 60, 57, 42, 39, 28, 26, 30, 29, 455]",1744737198.4733179,3633.08,12.521466666666663,1744737199.2472932,nan,nan,nan,nan,1744736020.027945,nan
1744737198.2698014,39.984,24514.459,0.017,15.391,0.0,0.006,1744737198.3150084,49.998,25504.777,34287.762,-6.157,-46.169,1.0,1744737198.364463,117.74,-2.8,1744737198.2353055,46047,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30525, 3935, 1790, 1203, 873, 692, 1089, 815, 670, 540, 430, 387, 372, 383, 323, 267, 300, 212, 139, 104, 80, 84, 68, 60, 57, 42, 39, 28, 26, 30, 29, 455]",1744737198.4733179,3633.08,12.521466666666663,1744737199.2472932,nan,nan,nan,nan,1744736020.027945,nan
1744737199.254898,39.984,24514.459,0.017,15.391,0.0,0.006,1744737199.3050404,49.997,25501.522,34297.91,-6.191,-46.704,1.0,1744737199.3557932,117.79,-2.7,1744737199.2193654,46072,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30535, 3938, 1791, 1206, 876, 692, 1091, 815, 670, 540, 432, 387, 373, 383, 323, 267, 300, 212, 139, 104, 80, 84, 68, 60, 57, 42, 39, 28, 26, 30, 29, 455]",1744737199.4478445,3272.5200000000013,nan,1744737200.252014,nan,nan,nan,nan,1744736020.027945,nan
1744737201.284014,40.03,24538.723,0.007,14.933,-0.0,0.002,1744737201.3219235,50.0,25501.721,34297.117,-6.031,-47.676,1.0,1744737201.3885367,117.83,-2.6,1744737201.2595186,46125,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30560, 3945, 1794, 1209, 878, 692, 1093, 816, 674, 541, 434, 387, 374, 383, 323, 267, 300, 213, 139, 104, 80, 84, 68, 60, 57, 42, 40, 28, 26, 30, 29, 455]",1744737201.4779887,3741.6933333333345,13.696000000000003,1744737202.2589664,nan,nan,nan,nan,1744736020.027945,nan
1744737202.2679522,40.073,24579.132,0.007,16.317,0.001,0.002,1744737202.314816,50.001,25502.061,34307.739,-6.144,-46.017,1.0,1744737202.3808718,117.87,-2.6,1744737202.2500265,46149,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30571, 3946, 1796, 1210, 880, 693, 1094, 817, 675, 541, 435, 387, 376, 383, 323, 267, 300, 213, 139, 104, 80, 84, 68, 60, 57, 42, 40, 28, 26, 30, 29, 455]",1744737202.4840293,3099.0666666666675,15.1124,1744737203.27985,nan,nan,nan,nan,1744736020.027945,nan
1744737203.2898448,40.084,24657.076,0.018,16.317,0.001,0.006,1744737203.3377223,50.002,25505.549,34314.039,-6.047,-45.525,1.0,1744737203.3889234,117.91,-2.6,1744737203.232311,46171,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30578, 3952, 1797, 1211, 882, 693, 1095, 818, 675, 541, 436, 387, 376, 383, 323, 269, 300, 213, 139, 104, 80, 84, 68, 60, 57, 42, 40, 28, 26, 30, 29, 455]",1744737203.4912453,3505.52,20.301466666666666,1744737204.2508562,nan,nan,nan,nan,1744736020.027945,nan
1744737204.2648187,39.898,24564.219,0.018,14.737,0.0,0.006,1744737204.3066182,50.002,25505.549,34314.039,-6.047,-45.525,1.0,1744737204.3643508,117.95,-2.6,1744737204.2339017,46193,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30588, 3956, 1797, 1211, 882, 694, 1095, 821, 675, 541, 436, 387, 376, 383, 325, 270, 300, 214, 139, 104, 80, 84, 68, 60, 57, 42, 40, 28, 26, 30, 29, 455]",1744737204.4664326,3397.6933333333336,13.598266666666664,1744737205.2746477,nan,nan,nan,nan,1744736020.027945,nan
1744737204.2648187,39.898,24564.219,0.018,14.737,0.0,0.006,1744737204.3066182,50.002,25505.549,34314.039,-6.047,-45.525,1.0,1744737204.3643508,117.95,-2.6,1744737204.2339017,46193,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30588, 3956, 1797, 1211, 882, 694, 1095, 821, 675, 541, 436, 387, 376, 383, 325, 270, 300, 214, 139, 104, 80, 84, 68, 60, 57, 42, 40, 28, 26, 30, 29, 455]",1744737204.4664326,3397.6933333333336,13.598266666666664,1744737205.2746477,nan,nan,nan,nan,1744736020.027945,nan
1744737205.2892559,39.739,24388.955,-0.003,14.737,0.0,0.005,1744737205.332653,50.002,25506.973,34324.154,-6.234,-46.022,1.0,1744737205.388531,117.99,-2.6,1744737205.2517436,46215,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30597, 3957, 1798, 1211, 882, 694, 1095, 821, 677, 541, 438, 388, 376, 384, 325, 270, 301, 215, 139, 104, 80, 84, 69, 60, 57, 43, 40, 28, 26, 30, 30, 455]",1744737205.4745023,3538.640000000001,nan,1744737206.249652,nan,nan,nan,nan,1744736020.027945,nan
1744737206.2596185,39.739,24388.955,-0.003,14.737,0.0,0.005,1744737206.3059978,49.999,25507.806,34318.604,-5.921,-45.991,1.0,1744737206.3644724,118.02,-2.6,1744737206.2332156,46242,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30606, 3962, 1799, 1213, 883, 694, 1096, 823, 679, 541, 438, 389, 376, 384, 325, 270, 302, 216, 139, 104, 80, 85, 69, 60, 57, 43, 40, 28, 26, 30, 30, 455]",1744737206.4644375,nan,19.732399999999995,1744737207.2494733,nan,nan,nan,nan,1744736020.027945,nan
1744737208.2941957,39.326,23635.604,-0.029,16.282,0.0,0.01,1744737208.3471782,50.001,25508.878,34341.433,-6.501,-46.699,1.0,1744737208.3964539,118.11,-2.7,1744737208.266768,46316,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30633, 3974, 1802, 1215, 885, 697, 1099, 827, 680, 544, 441, 394, 376, 385, 325, 270, 304, 218, 139, 105, 80, 85, 69, 60, 57, 43, 40, 28, 26, 30, 30, 455]",1744737208.5090528,3612.466666666667,13.246533333333335,1744737209.2639503,nan,nan,nan,nan,1744736020.027945,nan
1744737209.2719557,39.253,23383.418,-0.016,15.848,0.005,0.01,1744737209.3209758,49.999,25507.974,34310.698,-5.391,-46.659,1.0,1744737209.3893013,118.13,-2.7,1744737209.2617157,46343,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30644, 3979, 1804, 1215, 887, 697, 1101, 828, 680, 546, 441, 394, 376, 385, 325, 270, 305, 218, 139, 105, 80, 85, 69, 60, 58, 43, 40, 28, 26, 30, 30, 455]",1744737209.4848921,3003.1999999999994,18.846400000000006,1744737210.2590344,nan,nan,nan,nan,1744736020.027945,nan
1744737210.2695215,39.253,23383.418,-0.016,15.848,0.005,0.01,1744737210.313035,49.998,25506.764,34323.264,-5.994,-46.442,1.0,1744737210.380006,118.17,-2.8,1744737210.2561471,46369,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[30657, 3984, 1804, 1215, 887, 698, 1102, 829, 681, 546, 441, 394, 376, 386, 326, 270, 305, 218, 140, 105, 80, 85, 69, 60, 58, 44, 40, 28, 26, 30, 30, 455]",1744737210.474999,3246.1200000000013,15.238000000000005,1744737211.2804039,nan,nan,nan,nan,1744736020.027945,nan
